Data info
File name: C:\TP_RESA_PERCAGE\TP11\Alu2017-T4-Vc61-f0.05BC-DRY.dxd
Start time: 05/12/2017 11:35:43,734
Number of channels: 4
Sample rate: 1000
Store type: Toujours rapide


Data1

Time [s]	Fx [N]	Fy [N]	Fz [N]	Mz [Nm]
1.899	-14.936338	-10.052644	76.573662	0.57175714
1.9	-14.966308	-10.327337	75.181061	0.56152183
1.901	-15.090225	-10.349046	75.789391	0.55483776
1.902	-15.36914	-10.638224	73.417778	0.54823953
1.903	-15.577386	-10.628961	71.471031	0.53778964
1.904	-16.392563	-11.064731	70.728592	0.5443235
1.905	-16.608892	-11.206423	68.565659	0.54467756
1.906	-16.341637	-11.045096	71.321899	0.54008025
1.907	-16.099165	-10.889064	72.334702	0.53774673
1.908	-16.600918	-10.846292	70.972679	0.54684478
1.909	-16.164003	-10.526644	67.968063	0.53851384
1.91	-15.875504	-10.22477	70.600388	0.54643172
1.911	-15.425609	-9.93645	74.248192	0.55138308
1.912	-15.105711	-9.8592386	73.18335	0.55063742
1.913	-14.549027	-9.5782499	71.859413	0.56153792
1.914	-14.369498	-9.4137411	71.44957	0.5572893
1.915	-14.848505	-9.5965967	70.835884	0.55398482
1.916	-15.001284	-9.8006945	70.198051	0.55074471
1.917	-14.836023	-9.857379	71.063873	0.54908711
1.918	-15.071021	-10.207246	72.433945	0.55382389
1.919	-15.219079	-10.393535	74.281982	0.55435497
1.92	-15.248654	-10.329019	74.520706	0.55366296
1.921	-15.26346	-10.548674	72.23278	0.54818588
1.922	-15.917633	-10.759889	69.331703	0.55309433
1.923	-16.707312	-11.283813	68.530792	0.55163521
1.924	-16.780624	-11.453507	68.837639	0.54689306
1.925	-16.345356	-11.263071	68.714256	0.54859358
1.926	-15.702842	-10.803841	68.216972	0.54875451
1.927	-16.11018	-10.634969	70.618622	0.54876524
1.928	-16.390417	-10.830055	69.760857	0.54542321
1.929	-16.198658	-10.498069	72.89743	0.54634053
1.93	-15.789888	-10.202204	71.60997	0.5484702
1.931	-15.263854	-10.089909	70.41156	0.55098075
1.932	-15.193044	-10.140942	70.282814	0.55161911
1.933	-14.86964	-9.7669344	69.165405	0.5529924
1.934	-15.143726	-9.9279747	69.01091	0.55710155
1.935	-15.377007	-10.141622	70.156746	0.56402701
1.936	-15.248654	-10.170482	73.095917	0.56565779
1.937	-15.270184	-10.334919	72.950005	0.56409675
1.938	-15.0133	-10.373651	73.502533	0.55342156
1.939	-15.414558	-10.511552	74.356552	0.55664021
1.94	-15.852259	-10.716007	73.087868	0.54774064
1.941	-16.757057	-11.398218	67.778702	0.55182832
1.942	-17.370461	-11.840961	69.257675	0.54268199
1.943	-17.509506	-11.982404	71.378227	0.53698498
1.944	-17.098021	-11.695372	71.906082	0.53367513
1.945	-16.859625	-11.335276	75.694435	0.54891008
1.946	-16.786526	-11.16129	73.848007	0.54797131
1.947	-16.88448	-11.119591	72.828766	0.54239768
1.948	-16.487549	-10.835026	73.118446	0.54236013
1.949	-16.32279	-10.774051	73.390419	0.54726321
1.95	-15.929686	-10.623704	70.911522	0.55223066
1.951	-15.541659	-10.231135	71.370178	0.56004661
1.952	-15.276263	-9.9291544	72.512268	0.55672067
1.953	-15.226089	-9.9670277	74.663399	0.56007344
1.954	-15.001498	-10.056184	74.932152	0.55636662
1.955	-14.812491	-10.10028	72.2537	0.55835682
1.956	-14.670764	-10.120378	71.859413	0.55865186
1.957	-14.767001	-10.212253	73.689751	0.560862
1.958	-14.764534	-10.059331	75.012085	0.56064743
1.959	-15.181849	-10.334061	71.021492	0.55900592
1.96	-16.340565	-10.888026	69.173454	0.56365687
1.961	-16.88777	-11.409842	71.624451	0.55552441
1.962	-16.834198	-11.390779	74.019669	0.56116778
1.963	-16.474747	-11.156355	75.059288	0.54967183
1.964	-16.521595	-10.849725	72.039658	0.55325526
1.965	-16.850183	-10.948645	72.112617	0.54846483
1.966	-16.8151	-10.930226	73.998741	0.54597038
1.967	-16.629528	-10.766004	76.097839	0.54703254
1.968	-16.67609	-11.008976	72.661934	0.55188197
1.969	-16.078745	-10.818826	69.935738	0.54703254
1.97	-16.0982	-10.616944	71.769295	0.55067497
1.971	-15.691505	-10.070954	75.323219	0.55037457
1.972	-15.318357	-10.109542	79.054169	0.55632371
1.973	-15.235422	-10.187112	78.044052	0.55497187
1.974	-15.107356	-10.213862	76.221222	0.55316943
1.975	-14.880512	-10.102569	74.909622	0.5615862
1.976	-14.781592	-10.026072	77.5457	0.56132334
1.977	-15.097629	-10.269724	74.791069	0.55515426
1.978	-16.090904	-10.827086	72.209709	0.56210655
1.979	-16.780052	-11.508654	74.1409	0.5541243
1.98	-16.700981	-11.567448	79.001068	0.54697889
1.981	-16.478144	-11.158358	80.47467	0.5522843
1.982	-16.421495	-11.022459	78.629311	0.55150646
1.983	-16.70495	-10.903261	76.227127	0.55196244
1.984	-17.271112	-11.246655	76.979752	0.54868478
1.985	-17.141542	-11.252521	78.215714	0.55058378
1.986	-17.086397	-11.355411	74.612968	0.54746169
1.987	-16.52038	-11.082647	73.231094	0.55136162
1.988	-15.694616	-10.441743	75.159065	0.55158156
1.989	-14.919851	-9.6578579	78.362701	0.55826563
1.99	-14.561365	-9.4865189	81.591003	0.56456345
1.991	-14.373504	-9.5658407	82.371529	0.56740659
1.992	-14.522527	-9.8816977	78.800972	0.55886644
1.993	-14.392422	-9.900795	74.373718	0.55654365
1.994	-14.147804	-9.5934134	75.755058	0.55882889
1.995	-14.06226	-9.6467361	77.946953	0.55437106
1.996	-14.928506	-10.023354	75.455719	0.56424159
1.997	-15.83942	-10.50422	71.078354	0.56049722
1.998	-16.678808	-11.446892	72.05629	0.5526759
1.999	-16.855549	-11.609004	76.158997	0.55343229
2	-16.601919	-11.266218	77.330048	0.55613059
2.001	-16.490088	-10.896967	80.137245	0.55137235
2.002	-16.853689	-11.070774	75.526527	0.55035311
2.003	-16.723656	-10.940562	76.723335	0.54692525
2.004	-16.792927	-11.020706	77.351509	0.55213946
2.005	-16.575848	-11.250232	74.504074	0.55437106
2.006	-15.884159	-10.958908	74.42897	0.55761117
2.007	-15.612255	-10.36217	78.884117	0.55750924
2.008	-14.703523	-9.690402	81.639824	0.55957991
2.009	-14.211069	-9.7538099	78.277939	0.55743951
2.01	-14.303658	-9.9054441	78.064972	0.56544858
2.011	-14.409731	-10.135649	75.708923	0.56434351
2.012	-14.158784	-9.9388103	75.068413	0.56464928
2.013	-14.378546	-10.077785	77.198624	0.56844729
2.014	-14.514624	-10.197948	78.505394	0.5649175
2.015	-15.382693	-10.441349	76.841347	0.56852776
2.016	-15.936051	-11.153172	76.322075	0.55926877
2.017	-16.217648	-11.672948	81.219254	0.55184978
2.018	-16.267822	-11.451326	81.177406	0.56236404
2.019	-15.82279	-11.040412	77.951782	0.55417794
2.02	-15.397464	-10.294186	76.502319	0.54972011
2.021	-15.860878	-10.381661	74.784096	0.54981667
2.022	-16.197477	-10.567592	77.69751	0.54956454
2.023	-16.386555	-10.544597	76.246437	0.5504604
2.024	-15.617798	-10.437844	73.899506	0.55037457
2.025	-15.495418	-10.120056	72.278374	0.55419403
2.026	-14.774797	-9.3235121	74.569519	0.56017536
2.027	-14.689682	-9.2583523	76.5168	0.55994469
2.028	-14.432012	-9.3832359	75.3377	0.55879134
2.029	-14.654062	-9.6664772	75.954079	0.55987495
2.03	-14.741824	-9.8157864	73.064796	0.56351203
2.031	-14.109467	-9.5160227	72.524605	0.55152255
2.032	-13.984762	-9.5058661	73.588905	0.54800349
2.033	-14.521168	-9.7599249	74.155922	0.55886108
2.034	-15.329907	-10.224412	72.332024	0.55608767
2.035	-16.180847	-11.054967	70.936195	0.55115241
2.036	-16.010473	-11.35727	72.175919	0.55058914
2.037	-15.949784	-11.110865	72.987549	0.54779965
2.038	-15.914451	-10.916172	73.532578	0.5457719
2.039	-15.934907	-10.564838	72.089546	0.53609985
2.04	-16.336487	-10.719154	73.196762	0.5324896
2.041	-16.437517	-10.784064	75.61129	0.54615277
2.042	-16.494701	-10.871933	74.619942	0.54932851
2.043	-15.930973	-10.705744	72.804092	0.54983276
2.044	-15.322004	-9.9748592	71.698479	0.55006343
2.045	-14.702664	-9.4404202	75.908478	0.54758507
2.046	-14.471314	-9.4074469	74.639259	0.55220383
2.047	-14.319537	-9.6193771	75.221832	0.56261617
2.048	-14.645193	-9.8927479	76.336555	0.56334573
2.049	-14.443706	-10.14366	75.72448	0.54999906
2.05	-14.14734	-9.8809824	75.793144	0.5491783
2.051	-14.193438	-9.9404917	73.977821	0.54590601
2.052	-14.840852	-10.189436	71.475861	0.55119532
2.053	-15.797971	-10.902045	68.377907	0.55225211
2.054	-16.16386	-11.516272	72.0933	0.5494197
2.055	-16.056929	-11.335919	73.250946	0.54602402
2.056	-15.992485	-11.094986	71.236069	0.54579335
2.057	-15.910123	-11.02886	73.504143	0.54011244
2.058	-16.019844	-10.712825	72.794434	0.54142135
2.059	-16.08765	-10.976397	73.414024	0.53436714
2.06	-16.129242	-10.753165	74.306129	0.54733831
2.061	-15.768252	-10.778914	72.266571	0.55304605
2.062	-15.548526	-10.529076	68.698166	0.54991859
2.063	-14.932297	-9.9258642	69.464203	0.54629225
2.064	-14.458118	-9.4770775	71.861557	0.55292267
2.065	-14.151131	-9.7223387	72.298225	0.55181223
2.066	-14.117263	-9.5513926	75.236855	0.5669989
2.067	-14.250766	-9.9243269	74.240677	0.56128579
2.068	-14.364384	-10.229919	74.582932	0.55463928
2.069	-14.325331	-10.227345	74.63765	0.55262762
2.07	-14.778517	-10.684715	71.490341	0.55344838
2.071	-15.659211	-10.970031	69.218513	0.5576809
2.072	-15.948497	-11.528252	68.482513	0.55109876
2.073	-16.455362	-12.002574	74.069016	0.55766481
2.074	-16.585861	-11.909877	75.468597	0.56329209
2.075	-16.635071	-11.745296	75.242218	0.5605616
2.076	-16.505966	-11.624167	72.020882	0.54650682
2.077	-16.384768	-11.476074	74.075455	0.55203754
2.078	-15.914844	-11.14373	75.342529	0.54484385
2.079	-15.65635	-10.79211	73.059975	0.54648536
2.08	-15.233706	-10.767792	70.486122	0.54947335
2.081	-15.208099	-10.381768	70.427116	0.55145282
2.082	-14.443456	-9.9501476	73.415092	0.54908174
2.083	-14.006077	-9.6875057	74.491737	0.5494197
2.084	-13.587724	-9.4872341	75.581245	0.55217701
2.085	-13.919495	-9.7578154	75.636505	0.56231576
2.086	-13.981687	-10.104714	74.852226	0.5573054
2.087	-14.087974	-10.078035	75.402611	0.5556156
2.088	-14.430581	-10.282133	70.607895	0.55063742
2.089	-15.271007	-10.800158	70.056435	0.55733222
2.09	-16.012905	-11.228488	70.524208	0.55343765
2.091	-16.460585	-11.637185	74.465988	0.55149573
2.092	-16.451572	-11.668227	75.699799	0.56091565
2.093	-16.489372	-11.818396	72.463982	0.55458564
2.094	-16.448961	-11.655746	71.656105	0.54892081
2.095	-16.402363	-11.177741	73.817963	0.54888862
2.096	-16.561256	-11.200378	74.847931	0.548379
2.097	-16.32769	-11.035226	72.992378	0.5500527
2.098	-15.983544	-10.78106	70.02639	0.55687088
2.099	-15.437124	-10.520493	70.158356	0.55929559
2.1	-15.245329	-10.245548	71.562759	0.55975157
2.101	-14.519594	-9.9235754	74.318466	0.54995614
2.102	-14.219616	-9.7071753	75.660645	0.55049795
2.103	-14.039479	-9.6281748	72.607216	0.55294412
2.104	-14.311205	-9.8481159	71.638939	0.55889863
2.105	-14.182566	-10.05368	71.607285	0.55346984
2.106	-14.645515	-10.320292	73.562614	0.55028874
2.107	-15.007721	-10.610292	70.910446	0.54979521
2.108	-15.740644	-10.728882	69.411095	0.5526759
2.109	-15.780447	-10.941384	71.356232	0.55081445
2.11	-15.580569	-10.794364	73.784706	0.55106121
2.111	-15.820215	-10.833452	74.045418	0.56868869
2.112	-16.366421	-11.104713	69.308632	0.56139308
2.113	-16.123018	-10.844753	70.453934	0.5505355
2.114	-16.437052	-10.794828	73.266502	0.54281074
2.115	-15.973852	-10.559188	73.838348	0.54654437
2.116	-15.639399	-10.164438	73.084648	0.56150573
2.117	-15.177415	-9.6206293	69.082253	0.57466465
2.118	-15.065228	-9.7273808	71.557396	0.57941753
2.119	-15.213249	-9.9152069	74.98204	0.5736025
2.12	-14.711426	-9.9824057	76.238388	0.56327599
2.121	-14.300654	-9.9378452	75.469666	0.55175859
2.122	-14.198123	-9.6965532	75.814064	0.56753534
2.123	-13.599669	-9.4225388	75.692825	0.57451445
2.124	-13.510798	-9.3113527	76.751228	0.58287221
2.125	-14.007185	-9.5271454	76.185822	0.58591384
2.126	-15.207742	-10.487626	72.950539	0.56952554
2.127	-16.022705	-11.191867	71.256989	0.55309969
2.128	-15.754555	-11.253129	75.658493	0.54857749
2.129	-15.377365	-11.11233	75.816208	0.54909784
2.13	-15.525638	-10.978649	74.255165	0.55265981
2.131	-15.684317	-11.009227	71.39164	0.552692
2.132	-16.115723	-11.19083	74.165039	0.54687697
2.133	-16.568588	-11.358593	73.78363	0.54399091
2.134	-16.66604	-11.450289	74.685387	0.54600793
2.135	-16.133604	-11.215936	72.734886	0.54411429
2.136	-15.221689	-10.639726	69.983475	0.54181296
2.137	-14.852654	-10.063622	72.335777	0.55150646
2.138	-14.35201	-9.9712477	74.368355	0.54954308
2.139	-14.383195	-10.022853	74.452042	0.55173713
2.14	-14.373718	-10.229347	74.682709	0.55163521
2.141	-14.610003	-10.436986	75.22934	0.5627771
2.142	-14.710353	-10.915707	77.400322	0.56344765
2.143	-14.766537	-10.910342	79.149124	0.55352348
2.144	-15.17366	-11.167334	77.58271	0.5547412
2.145	-15.738283	-11.463736	73.438698	0.5530836
2.146	-16.433655	-11.911271	74.054001	0.55182832
2.147	-16.520737	-12.172018	75.295326	0.55173713
2.148	-16.122768	-11.80502	75.365059	0.55427986
2.149	-16.076849	-11.603854	72.522995	0.54916221
2.15	-16.023169	-11.550496	71.009155	0.5505355
2.151	-15.686356	-11.274944	73.441917	0.54036456
2.152	-15.438663	-11.00937	75.895599	0.54497796
2.153	-15.390704	-10.890566	74.109787	0.54705399
2.154	-15.047275	-10.670982	68.935272	0.55601794
2.155	-14.881442	-10.370074	68.641838	0.55628079
2.156	-14.25799	-10.217939	71.486588	0.55336791
2.157	-14.208887	-10.150848	74.767464	0.55507916
2.158	-14.584754	-10.514842	74.92411	0.55784184
2.159	-14.640258	-10.648702	73.873215	0.55472511
2.16	-14.390634	-10.649382	74.641937	0.5573644
2.161	-14.465414	-10.776232	75.229881	0.55553514
2.162	-14.638363	-10.711251	73.408661	0.54979521
2.163	-15.048812	-11.038409	71.500534	0.55509526
2.164	-15.709744	-11.555754	70.289253	0.54968792
2.165	-16.010939	-11.823223	72.091156	0.55013317
2.166	-15.608571	-11.692188	73.363594	0.55541712
2.167	-15.447925	-11.513124	74.709534	0.55586237
2.168	-15.748082	-11.51477	75.020668	0.55087346
2.169	-16.127419	-11.827408	73.259529	0.54864186
2.17	-16.415272	-11.857841	78.701729	0.53748387
2.171	-16.406189	-11.961339	80.763275	0.5420329
2.172	-16.3985	-11.934302	76.744789	0.54770845
2.173	-15.907084	-11.397503	72.60453	0.55335182
2.174	-15.114223	-10.863458	70.899185	0.54899591
2.175	-14.509223	-10.709177	73.019737	0.5471881
2.176	-14.970671	-10.864173	74.237465	0.54953235
2.177	-14.862845	-10.980044	75.133316	0.54929632
2.178	-14.008366	-10.341893	75.476639	0.5486955
2.179	-13.257525	-10.134576	78.552063	0.55003661
2.18	-12.920891	-9.5702753	80.272964	0.55822808
2.181	-12.782489	-9.6083984	78.752693	0.55217701
2.182	-13.4652	-10.210429	76.8274	0.55931169
2.183	-14.576099	-11.196731	73.791679	0.55469292
2.184	-14.781271	-11.497603	74.496025	0.54763871
2.185	-14.5766	-11.448036	75.762032	0.54687697
2.186	-13.977216	-10.759566	75.969635	0.54841119
2.187	-14.432012	-10.977219	73.03154	0.54981667
2.188	-14.894997	-11.097167	74.868851	0.54673213
2.189	-15.335343	-11.436699	77.464699	0.54915148
2.19	-15.649984	-11.66812	74.004646	0.54547685
2.191	-15.712462	-11.828695	72.137291	0.55011708
2.192	-15.424429	-11.308167	72.495636	0.55372196
2.193	-14.505361	-10.950647	75.762032	0.55181223
2.194	-14.058004	-10.706423	74.456863	0.55151182
2.195	-14.065836	-10.900901	74.005722	0.55108267
2.196	-14.289353	-11.025641	74.085114	0.55123824
2.197	-14.188288	-11.108182	73.096985	0.54894763
2.198	-13.933836	-10.985051	74.272865	0.55471438
2.199	-13.726412	-10.79229	73.422607	0.5497523
2.2	-13.643549	-10.820828	75.120979	0.55483776
2.201	-14.247296	-11.463915	75.036758	0.56384999
2.202	-14.861987	-12.133966	80.112572	0.55886108
2.203	-14.860843	-12.249266	80.96283	0.5555566
2.204	-14.738785	-11.940275	76.904114	0.56119996
2.205	-14.889167	-11.993848	75.188576	0.56226212
2.206	-14.904438	-11.891209	74.300758	0.55462319
2.207	-15.38112	-12.070952	77.103668	0.55306751
2.208	-15.593694	-12.250839	79.168434	0.55217701
2.209	-15.520273	-12.065123	77.431969	0.55539566
2.21	-15.393422	-11.749302	74.508362	0.55914539
2.211	-14.886449	-11.42479	74.691826	0.5584963
2.212	-14.142511	-11.007224	75.908478	0.55861431
2.213	-13.909088	-10.712932	74.227272	0.55772918
2.214	-13.92275	-10.75059	73.188721	0.55382925
2.215	-13.788674	-10.802267	74.806625	0.55197316
2.216	-13.310526	-10.89872	74.618874	0.55930632
2.217	-13.112722	-10.395251	75.784019	0.56344765
2.218	-13.131248	-10.392033	76.925034	0.56795377
2.219	-13.435446	-10.689579	75.524925	0.56666094
2.22	-13.678347	-11.036192	74.182747	0.5573644
2.221	-13.541339	-11.152349	77.024277	0.55529374
2.222	-13.470565	-11.300264	77.405685	0.55169958
2.223	-14.036582	-11.390458	72.623306	0.55996078
2.224	-13.916741	-11.009155	72.061653	0.55524009
2.225	-14.207707	-11.110185	72.813744	0.55227357
2.226	-14.777945	-11.419747	74.242287	0.55322307
2.227	-15.147017	-11.710607	74.754051	0.55289048
2.228	-15.087007	-11.65571	73.361992	0.56220847
2.229	-14.863632	-11.422359	70.300514	0.56548077
2.23	-14.466737	-11.267326	72.888847	0.56033629
2.231	-14.240609	-10.915492	76.42775	0.56852776
2.232	-14.194725	-11.133645	73.535797	0.56889254
2.233	-14.179347	-11.171804	71.841713	0.5707379
2.234	-13.736998	-10.683392	72.036438	0.5617525
2.235	-13.147591	-10.609577	74.072777	0.5577721
2.236	-13.061725	-10.344003	75.899361	0.5571391
2.237	-13.484905	-10.74916	75.250801	0.56743878
2.238	-14.091871	-11.067592	73.445137	0.57942289
2.239	-14.202629	-11.173092	73.814743	0.59643346
2.24	-14.181028	-11.618768	77.452354	0.58755535
2.241	-14.322541	-11.64305	78.507004	0.5877431
2.242	-15.061758	-11.725842	77.104744	0.58849412
2.243	-14.941202	-11.404727	74.410728	0.58450836
2.244	-14.361094	-10.81786	75.698189	0.57671386
2.245	-14.612757	-10.889886	76.417564	0.5845781
2.246	-14.106749	-10.716473	75.248657	0.58127362
2.247	-13.924323	-10.490845	71.511803	0.58976549
2.248	-13.942383	-10.539983	72.298225	0.57970184
2.249	-13.414346	-10.242937	73.749832	0.58105904
2.25	-13.246081	-10.204885	74.212784	0.57463783
2.251	-13.464843	-10.641048	76.25502	0.57154793
2.252	-13.332413	-10.589515	76.597809	0.56291658
2.253	-13.386951	-10.753773	76.210495	0.56450444
2.254	-13.424288	-10.896932	78.719971	0.55971938
2.255	-13.887487	-11.098454	79.650696	0.55497724
2.256	-14.356516	-11.659358	77.224907	0.5502941
2.257	-14.871679	-12.137506	75.796898	0.5451389
2.258	-14.729415	-12.311278	75.194473	0.53733903
2.259	-14.052998	-11.798368	76.175087	0.5455144
2.26	-13.969491	-11.465989	74.200447	0.55085737
2.261	-14.282952	-11.534225	72.524605	0.55108804
2.262	-14.225875	-11.610864	74.350647	0.53921121
2.263	-14.568589	-11.442707	73.991768	0.54664093
2.264	-14.474998	-11.450575	75.036224	0.55159765
2.265	-14.187358	-11.248623	73.801331	0.55575508
2.266	-13.605998	-10.605608	75.340919	0.55589455
2.267	-13.106678	-10.136579	74.069016	0.56649464
2.268	-13.064157	-10.285423	74.355476	0.56040603
2.269	-13.24179	-10.421787	74.31739	0.55933851
2.27	-13.393246	-10.742686	74.646233	0.55868942
2.271	-13.097344	-10.441171	75.858589	0.55808324
2.272	-13.05121	-10.494958	76.68042	0.55550295
2.273	-13.043807	-10.354696	77.531212	0.5483951
2.274	-13.455688	-10.616014	73.719261	0.55011708
2.275	-13.899396	-11.080931	72.777802	0.55594283
2.276	-14.530431	-11.92597	73.424751	0.55263835
2.277	-14.322613	-12.080143	73.637718	0.54636198
2.278	-14.189003	-11.939918	73.280983	0.55614668
2.279	-14.128958	-11.674844	73.829231	0.5486204
2.28	-14.213501	-11.545346	74.442917	0.55190343
2.281	-14.384339	-11.609541	76.735672	0.54784793
2.282	-15.049313	-12.046383	80.529388	0.56062061
2.283	-15.13686	-12.291895	78.602486	0.56600648
2.284	-14.766715	-12.140261	76.058144	0.56611913
2.285	-14.034579	-11.665903	73.551888	0.5646171
2.286	-13.991343	-11.397968	74.340462	0.56470293
2.287	-14.450108	-11.838709	78.34285	0.57299632
2.288	-14.430724	-11.799834	77.845566	0.57680506
2.289	-13.715146	-11.834238	79.575058	0.55424768
2.29	-13.590942	-11.603497	79.403397	0.55009025
2.291	-13.209496	-10.745941	76.309196	0.55567998
2.292	-12.89743	-10.341642	77.522629	0.55582482
2.293	-13.108788	-10.382234	76.445457	0.57255644
2.294	-13.366424	-10.79068	75.924034	0.57162303
2.295	-13.59577	-11.367391	73.557251	0.56753534
2.296	-13.329623	-10.992919	75.461082	0.5691554
2.297	-13.163183	-10.845826	74.235313	0.57142991
2.298	-13.356482	-11.070059	74.608681	0.56744951
2.299	-13.267038	-10.942171	75.876289	0.56447762
2.3	-13.851259	-11.205564	76.340317	0.55980521
2.301	-14.415954	-11.650274	76.581711	0.56243914
2.302	-14.67012	-11.969064	74.163429	0.55911857
2.303	-14.839993	-12.009762	71.295074	0.56003588
2.304	-14.396034	-11.743472	71.907158	0.55343229
2.305	-14.176308	-11.629389	74.157532	0.55100757
2.306	-14.259993	-11.800657	74.382835	0.55595356
2.307	-13.906728	-11.63833	73.468201	0.55866796
2.308	-14.060829	-11.894391	72.709679	0.55885035
2.309	-13.880764	-12.124954	77.6959	0.56282538
2.31	-13.559185	-11.837886	76.91967	0.55714983
2.311	-13.697622	-11.418889	73.801331	0.55005807
2.312	-13.711498	-11.485587	72.252625	0.56076008
2.313	-13.691113	-11.457155	73.726234	0.56180614
2.314	-13.486587	-11.596702	77.379402	0.56344229
2.315	-12.940346	-11.274014	76.154167	0.56478876
2.316	-13.325869	-11.096631	77.669617	0.57373661
2.317	-13.807986	-11.482869	76.431511	0.56767482
2.318	-14.023815	-11.529432	77.453964	0.5581637
2.319	-14.476965	-11.749731	77.220612	0.56115168
2.32	-14.98544	-12.31303	76.217468	0.56885499
2.321	-15.037225	-12.592946	74.596878	0.56835073
2.322	-15.038763	-12.707959	76.514122	0.56466538
2.323	-14.490448	-12.537978	79.798218	0.56415576
2.324	-14.39582	-12.578247	79.717751	0.57027119
2.325	-14.36982	-12.68643	80.241318	0.57222384
2.326	-14.17806	-12.469814	78.643257	0.56974012
2.327	-14.197336	-12.344681	76.001816	0.56552905
2.328	-13.798616	-12.198912	77.54409	0.55939752
2.329	-13.704811	-11.805664	76.317245	0.55637735
2.33	-13.710211	-11.44471	75.285667	0.56281465
2.331	-13.476894	-11.128818	74.572205	0.56442398
2.332	-13.004468	-10.90791	75.240074	0.5600037
2.333	-12.85008	-10.864388	76.532356	0.57349521
2.334	-12.615798	-10.674344	77.619728	0.56964356
2.335	-12.992309	-11.111938	77.082748	0.56696135
2.336	-13.310597	-11.043273	76.996918	0.55810469
2.337	-13.529037	-11.138831	77.272652	0.55161911
2.338	-14.025675	-11.493026	76.840279	0.55278319
2.339	-14.144443	-11.474	75.159065	0.55732685
2.34	-14.459799	-11.865495	73.67527	0.56084591
2.341	-14.578639	-12.122128	73.569054	0.55778819
2.342	-14.569734	-12.179385	73.574417	0.55211264
2.343	-14.535544	-12.225233	74.665009	0.55543858
2.344	-14.524529	-12.290643	73.491806	0.55620033
2.345	-13.972352	-11.659108	73.834595	0.5584051
2.346	-13.730846	-11.528323	75.667618	0.56065816
2.347	-13.244973	-11.16923	78.753227	0.55924195
2.348	-13.650523	-11.404012	78.422783	0.56067425
2.349	-13.935553	-11.441205	76.906799	0.56426305
2.35	-13.601886	-11.350511	74.325439	0.54989713
2.351	-13.16651	-11.204992	76.343529	0.55237013
2.352	-13.165186	-11.248337	77.812843	0.56132871
2.353	-13.089477	-11.207424	77.283913	0.56672531
2.354	-13.326441	-11.427544	75.770615	0.55584091
2.355	-13.951789	-11.706387	78.20874	0.5526759
2.356	-14.524529	-12.04177	78.968338	0.55334646
2.357	-14.785634	-12.31067	78.249512	0.56431133
2.358	-14.775084	-12.448214	75.420319	0.56365687
2.359	-14.960371	-12.300907	73.726234	0.57102221
2.36	-14.835451	-12.537871	72.393707	0.57124752
2.361	-15.15163	-12.685249	75.694977	0.57295877
2.362	-15.033219	-12.678884	76.267357	0.57344157
2.363	-15.002428	-12.835132	74.141975	0.58664876
2.364	-15.349148	-13.173125	76.098915	0.58358032
2.365	-15.112577	-13.236139	84.418053	0.58295268
2.366	-14.384268	-12.547849	82.333443	0.57397264
2.367	-14.544879	-12.437485	77.141754	0.58231431
2.368	-14.694188	-12.801586	76.635353	0.59518355
2.369	-14.428507	-12.996815	81.521805	0.58266836
2.37	-14.021419	-12.584506	81.501953	0.57529229
2.371	-13.050459	-11.11326	75.866096	0.56106049
2.372	-12.675987	-10.676167	73.212318	0.57321626
2.373	-12.931047	-10.717045	74.443993	0.57149428
2.374	-12.865637	-10.555755	77.652985	0.57212728
2.375	-12.990199	-10.619269	80.717682	0.57464856
2.376	-13.324616	-11.085294	80.895241	0.59077936
2.377	-13.758169	-11.486159	79.70005	0.59678215
2.378	-13.904403	-11.643301	75.74218	0.58979768
2.379	-13.851474	-11.693369	76.320465	0.57595211
2.38	-14.253591	-11.832558	76.433655	0.57269591
2.381	-14.460336	-12.42107	75.760956	0.57428914
2.382	-14.765464	-12.432406	73.265427	0.5631097
2.383	-14.736889	-12.37701	75.532967	0.55908102
2.384	-14.388524	-12.315212	77.745255	0.55711764
2.385	-14.740644	-12.217758	76.002357	0.55935997
2.386	-14.824115	-12.272904	71.900719	0.56737977
2.387	-14.86821	-12.381445	72.826622	0.56217092
2.388	-13.982366	-11.954795	75.876289	0.56111413
2.389	-13.687001	-11.861454	77.955536	0.56979376
2.39	-13.508437	-11.532079	79.082069	0.56042212
2.391	-12.910269	-11.100815	77.546768	0.54763335
2.392	-13.008224	-11.093877	78.016159	0.55139917
2.393	-12.568877	-10.967563	81.63607	0.55732685
2.394	-12.415812	-11.088441	82.699295	0.56500334
2.395	-12.794612	-11.074493	78.139	0.57763118
2.396	-13.355802	-11.354301	75.300156	0.5792405
2.397	-13.317321	-11.547028	74.01001	0.56840438
2.398	-13.439987	-11.562369	76.388596	0.55710155
2.399	-13.374005	-11.570989	76.873535	0.56502479
2.4	-13.789211	-11.999284	75.720726	0.57627398
2.401	-14.355551	-12.307666	74.939667	0.5635013
2.402	-14.266215	-12.387453	78.263458	0.55982667
2.403	-14.358948	-12.372218	80.480568	0.56463319
2.404	-14.747832	-12.658284	77.504929	0.56271809
2.405	-14.805304	-12.894569	74.39196	0.56422549
2.406	-14.345323	-12.751768	75.618797	0.55215019
2.407	-13.613544	-12.322972	76.654671	0.56180614
2.408	-13.696692	-12.019883	75.842499	0.57095248
2.409	-13.072918	-11.81861	75.577492	0.56509453
