Data info
File name: C:\TP_RESA_PERCAGE\TP11\Alu2017-T4-Vc44-f0.04BC-DRY.dxd
Start time: 05/12/2017 11:13:55,432
Number of channels: 4
Sample rate: 1000
Store type: Toujours rapide


Data1

Time [s]	Fx [N]	Fy [N]	Fz [N]	Mz [Nm]
0.06	-8.363245	-8.0939875	-117.77652	-7.3760748E-5
0.061	-8.3658562	-8.0735312	-117.51903	-0.0014202297
0.062	-8.325551	-8.0672722	-117.80978	0.00075772405
0.063	-8.3909254	-7.9936008	-117.73628	0.0013960898
0.064	-8.353446	-8.0670576	-117.53941	-0.0017796457
0.065	-8.4109173	-8.013092	-117.69605	-0.00024005771
0.066	-8.410059	-8.0687027	-117.68961	-0.0016884506
0.067	-8.4062681	-8.0599766	-117.75184	-0.0010339916
0.068	-8.392499	-8.0674152	-117.89668	0.0039710104
0.069	-8.3868484	-8.0391989	-118.09624	0.0014926493
0.07	-8.3789454	-8.0405931	-117.94603	-0.00030443072
0.071	-8.3506212	-8.0826502	-117.9396	0.0028283894
0.072	-8.4231834	-8.0997448	-118.14291	0.0011064112
0.073	-8.2849607	-8.0231409	-117.95033	-0.00094279647
0.074	-8.3833799	-8.0914841	-117.68103	0.00059679151
0.075	-8.316968	-7.9623442	-117.58394	0.003053695
0.076	-8.3269815	-8.0537901	-117.91707	-5.2303076E-5
0.077	-8.3480816	-8.0109463	-117.66708	0.0044377148
0.078	-8.3629951	-8.0446348	-117.894	0.0021578372
0.079	-8.3675728	-8.0973492	-117.94282	-0.0013290346
0.08	-8.4416018	-8.03269	-117.99216	-0.00040635467
0.081	-8.3608494	-8.0822573	-117.90258	-0.0027613342
0.082	-8.4409218	-8.0691319	-117.84357	0.0019110739
0.083	-8.3161459	-8.0540762	-117.97876	-0.0010178983
0.084	-8.3791237	-8.0324755	-117.53995	0.002527982
0.085	-8.3979349	-8.055685	-117.56409	0.0019915402
0.086	-8.3745823	-8.0155592	-117.75238	-0.0031851232
0.087	-8.365963	-8.104537	-118.09838	0.0021739304
0.088	-8.3356361	-7.9522591	-117.41496	0.0041480362
0.089	-8.3750467	-8.0575809	-118.00611	0.0046630204
0.09	-8.32691	-7.9750757	-117.83875	0.0031931698
0.091	-8.356164	-8.0451708	-117.65475	0.0037564337
0.092	-8.3977919	-8.0441341	-117.56998	0.00016763806
0.093	-8.4063396	-8.0390911	-117.77169	0.0048024952
0.094	-8.3816271	-8.0187426	-118.22552	-7.9125166E-5
0.095	-8.415638	-8.0301151	-117.73736	-0.00015959144
0.096	-8.3567362	-8.0860481	-117.74862	0.0010795891
0.097	-8.4105597	-8.0589037	-118.01524	-0.00092670321
0.098	-8.2648973	-8.0546122	-117.67835	0.0014819205
0.099	-8.4312305	-8.0417738	-117.33127	0.00051096082
0.1	-8.3023415	-7.9571586	-117.93584	0.0022114813
0.101	-8.4072695	-8.0656271	-117.72341	-0.0001488626
0.102	-8.3335981	-8.0295067	-117.84411	0.0012566149
0.103	-8.370326	-8.0289345	-117.91492	0.0026781857
0.104	-8.3314524	-8.0866203	-117.89668	0.00062897801
0.105	-8.4336977	-7.958303	-117.92886	-0.0015114248
0.106	-8.3126764	-8.0739956	-117.96588	0.00054314733
0.107	-8.4958534	-8.0146294	-117.88595	-0.0014202297
0.108	-8.3110313	-8.0208883	-117.74487	-0.004209727
0.109	-8.366786	-8.0509644	-117.66547	-0.00058338046
0.11	-8.3412867	-8.0220327	-117.98144	-0.0025574863
0.111	-8.3633528	-8.0066185	-118.05493	-0.0014524162
0.112	-8.4245787	-8.0903749	-117.74862	-0.00014349818
0.113	-8.3021984	-7.9140286	-117.62524	0.00022128224
0.114	-8.3627443	-8.048604	-117.77813	0.0054194033
0.115	-8.3676796	-7.9810839	-117.64723	0.004786402
0.116	-8.3477955	-8.0402718	-117.78886	0.0014282763
0.117	-8.3545904	-8.0185995	-117.66172	0.0043089688
0.118	-8.3663921	-8.0798607	-117.78778	-0.0026915967
0.119	-8.3823786	-8.0106239	-118.01952	-0.00018641353
0.12	-8.3893881	-8.043025	-117.99593	0.0020505488
0.121	-8.3305578	-8.0266457	-117.40584	0.0040782988
0.122	-8.4132414	-8.0601559	-117.83499	0.0041104853
0.123	-8.291934	-8.0503569	-117.63865	0.0018520653
0.124	-8.3793745	-8.1110458	-117.67245	0.0014229119
0.125	-8.3091364	-8.017169	-117.73467	0.0017662346
0.126	-8.3731155	-8.0629807	-117.24115	0.00076845288
0.127	-8.3438616	-7.9980712	-117.64938	0.0031448901
0.128	-8.3526239	-8.0013971	-117.55175	0.0012566149
0.129	-8.3755836	-8.1013546	-117.81353	-0.0011412799
0.13	-8.3266239	-7.9883795	-117.7277	0.00036612153
0.131	-8.3551989	-8.0762491	-117.75345	-0.0022517145
0.132	-8.4072332	-8.0261812	-117.81353	0.0032521784
0.133	-8.3273392	-8.0704908	-117.33127	-0.0009213388
0.134	-8.3501205	-8.0793247	-117.85966	0.0023348629
0.135	-8.3216534	-8.0633745	-117.63329	-0.0027935207
0.136	-8.3371029	-8.0403433	-117.6762	0.00077918172
0.137	-8.356164	-8.0631599	-117.91814	-0.0041238964
0.138	-8.4020834	-8.0131989	-117.65421	-0.0016133487
0.139	-8.3243713	-8.0651627	-117.62148	0.00055924058
0.14	-8.3341703	-7.9685669	-117.34682	4.9620867E-5
0.141	-8.3705053	-7.9965334	-117.96052	-0.00039026141
0.142	-8.3274469	-8.0350142	-117.97446	-0.0017152727
0.143	-8.3898172	-8.0241423	-118.04527	0.00075235963
0.144	-8.3720789	-8.0770712	-117.76042	0.0014604628
0.145	-8.4048014	-8.0316172	-117.76203	0.00027492642
0.146	-8.3693247	-8.013628	-117.62095	-0.00084087253
0.147	-8.3290205	-8.0291491	-117.49542	0.0042928755
0.148	-8.3618145	-8.0985289	-117.96374	0.0014926493
0.149	-8.3289843	-8.0783234	-117.75935	0.0010152161
0.15	-8.2792025	-8.0003242	-117.50132	0.0023241341
0.151	-8.3959322	-8.019887	-117.52707	0.0016696751
0.152	-8.3775148	-8.0166321	-117.60539	0.00099912286
0.153	-8.3013754	-8.0353718	-117.97607	0.0025655329
0.154	-8.3196507	-8.0325823	-117.52868	-0.0030080974
0.155	-8.3719358	-8.0520372	-117.81568	0.00045731664
0.156	-8.3579168	-8.0762129	-117.8763	0.0024206936
0.157	-8.414422	-7.9626303	-117.76042	0.0044699013
0.158	-8.3718643	-8.0321178	-117.97071	0.0021739304
0.159	-8.4066973	-8.0298643	-117.87361	0.0036759675
0.16	-8.3308086	-8.0507498	-118.11448	-0.00065848231
0.161	-8.3457928	-8.0220327	-117.9235	0.0022383034
0.162	-8.3256941	-8.0508928	-117.49381	-0.0022141635
0.163	-8.401619	-8.0118046	-117.50508	-0.00077113509
0.164	-8.3790169	-8.069418	-117.62953	0.0013531744
0.165	-8.3224039	-7.9833369	-118.16544	0.00038221478
0.166	-8.322011	-8.0039005	-117.423	0.0035794079
0.167	-8.340107	-7.9829435	-117.84786	0.0020505488
0.168	-8.3737593	-8.0136642	-117.93584	0.0020827353
0.169	-8.3747606	-8.0390196	-117.70249	0.00055924058
0.17	-8.3328829	-8.0789309	-117.73306	0.0014068186
0.171	-8.4367733	-7.9685669	-118.09463	0.0028552115
0.172	-8.356164	-8.0469236	-118.19012	0.0013156235
0.173	-8.3855257	-8.0386982	-118.26414	-0.00021323562
0.174	-8.3852034	-8.0807552	-117.72019	-0.0018440187
0.175	-8.2744465	-8.0435257	-117.59467	-0.0038771331
0.176	-8.3709345	-8.0613356	-117.84411	0.0031287968
0.177	-8.326767	-7.9814415	-117.81728	0.0025816262
0.178	-8.4069834	-8.0788593	-118.20943	-0.0015114248
0.179	-8.3193283	-7.9800467	-117.67406	0.001744777
0.18	-8.3563786	-8.0310087	-117.55175	0.0054837763
0.181	-8.3228331	-8.0491762	-117.47826	-0.0003580749
0.182	-8.3757267	-8.0168829	-117.62953	0.004555732
0.183	-8.3359585	-8.0194931	-117.9117	-0.00012740493
0.184	-8.4638815	-8.0142717	-118.0088	0.0017930567
0.185	-8.3012686	-8.0536108	-117.70947	-0.0017367303
0.186	-8.4041576	-8.0599413	-117.99593	0.0034667552
0.187	-8.2810621	-8.0209599	-117.96427	0.0018520653
0.188	-8.3703976	-8.0136995	-117.75184	-0.00016495585
0.189	-8.3477955	-8.0555782	-117.9353	0.00070407987
0.19	-8.3026991	-8.0067978	-117.80817	0.0003285706
0.191	-8.3275537	-8.0363016	-117.96266	0.0061704218
0.192	-8.3299503	-7.9317312	-117.64294	0.004030019
0.193	-8.3575945	-8.0634813	-117.90419	0.0029624999
0.194	-8.3806973	-7.9725723	-117.99807	-0.001988858
0.195	-8.3732586	-8.0948095	-117.39296	0.0037832558
0.196	-8.3897457	-7.9949241	-117.91814	0.0037564337
0.197	-8.3786945	-8.061944	-117.89132	-0.0012592971
0.198	-8.3898172	-8.0069046	-117.52171	0.00066116452
0.199	-8.3872061	-8.0828295	-117.85806	0.00057533383
0.2	-8.3152161	-8.0599051	-117.76955	0.00047340989
0.201	-8.4012251	-8.0664139	-117.54317	-0.0029759109
0.202	-8.3005886	-7.980762	-117.76042	0.0011225045
0.203	-8.3835583	-8.0740318	-117.41067	0.0003285706
0.204	-8.3421812	-7.9532247	-117.59842	-0.00092670321
0.205	-8.3187561	-8.0211029	-117.58179	-0.00065848231
0.206	-8.4130268	-8.0610495	-117.93102	0.0028015673
0.207	-8.3662853	-7.9816561	-118.07693	-0.00061020255
0.208	-8.3105669	-8.0909119	-117.73789	-0.0012110174
0.209	-8.4759693	-7.988308	-117.79583	0.00011399388
0.21	-8.3339911	-8.0941658	-117.75506	6.5714121E-5
0.211	-8.3798389	-8.0475311	-117.84518	-0.0014685094
0.212	-8.2914333	-8.0145226	-117.87897	0.0044108927
0.213	-8.3443623	-8.044241	-118.03508	-0.0013290346
0.214	-8.3702192	-8.0399857	-117.40852	0.0016160309
0.215	-8.3178263	-8.0126266	-117.75345	0.0024743378
0.216	-8.3146076	-8.0857973	-117.82158	0.0042714179
0.217	-8.3221178	-7.9389553	-117.78403	0.011330992
0.218	-8.3855257	-8.0475311	-118.28077	0.0027854741
0.219	-8.3535175	-7.9349499	-117.62953	-7.3760748E-5
0.22	-8.4076271	-8.0641966	-117.64026	0.0014443696
0.221	-8.3763342	-8.025609	-117.5614	0.0003285706
0.222	-8.3830576	-8.0585461	-117.56462	-0.0019459426
0.223	-8.3199368	-8.0427036	-117.41978	0.0007148087
0.224	-8.4013681	-8.0525026	-117.92886	0.0010420382
0.225	-8.2930069	-8.0579386	-118.1236	0.0011278689
0.226	-8.416317	-8.0988865	-117.80388	0.0022114813
0.227	-8.3022337	-8.0242138	-118.05279	0.00060215592
0.228	-8.4091291	-8.0541477	-117.83553	0.00360623
0.229	-8.3908539	-8.0502491	-118.1236	0.004786402
0.23	-8.3497629	-8.0861549	-117.82104	-0.0003580749
0.231	-8.3586321	-8.0650196	-117.8248	-0.00055655837
0.232	-8.374403	-8.000432	-117.82104	0.003708154
0.233	-8.3654623	-8.0434542	-117.46753	0.0010795891
0.234	-8.4320526	-7.9690676	-117.607	0.0040943921
0.235	-8.3838806	-8.0629091	-118.26843	0.0019218028
0.236	-8.4654198	-8.0385551	-117.62417	0.00097230077
0.237	-8.3349924	-8.0585108	-117.61934	-0.0021927059
0.238	-8.367465	-8.0057964	-117.64723	0.00019446015
0.239	-8.382021	-8.0422745	-117.85591	0.0043840706
0.24	-8.3733664	-7.9680662	-118.41381	0.00029101968
0.241	-8.3024845	-8.0899105	-117.89507	-0.00057265162
0.242	-8.3552341	-7.928906	-117.53136	-0.00050291419
0.243	-8.3469734	-8.0641613	-117.60486	0.0021471083
0.244	-8.3933573	-7.9501133	-117.53619	0.0073559582
0.245	-8.3950739	-8.0547199	-117.76257	0.0059719384
0.246	-8.3947525	-8.0453138	-118.01846	0.0028927624
0.247	-8.3783369	-8.0434542	-117.90205	0.0011439621
0.248	-8.3663921	-8.0376606	-117.53673	-0.0035230815
0.249	-8.3673582	-8.0466375	-117.688	0.0037778914
0.25	-8.3398924	-8.051465	-117.67835	0.0022543967
0.251	-8.4059105	-8.0664139	-118.08926	0.00068798661
0.252	-8.3254442	-8.0672722	-117.86718	-0.00097498298
0.253	-8.4050159	-8.047925	-117.90955	-0.00051900744
0.254	-8.3403568	-7.9811912	-117.84894	0.0005055964
0.255	-8.3631382	-8.0798969	-117.47772	0.00025883317
0.256	-8.3287697	-7.9942803	-117.89936	0.00016763806
0.257	-8.3913908	-8.0542545	-117.68694	-0.00088915229
0.258	-8.3225117	-8.0378752	-117.64455	0.00064507127
0.259	-8.3793745	-7.9933863	-117.94174	0.0039978325
0.26	-8.3372459	-8.0498915	-118.06083	0.0012673438
0.261	-8.4377747	-8.0285769	-117.73575	0.0024314225
0.262	-8.3463297	-8.059083	-117.69498	0.0039441884
0.263	-8.3351002	-8.0704908	-118.02811	0.0022383034
0.264	-8.3575945	-8.0075483	-117.7218	0.0009830296
0.265	-8.3237991	-8.0378399	-117.39511	0.00061288476
0.266	-8.3568439	-8.0579739	-117.53941	0.00027492642
0.267	-8.3295927	-8.0272179	-117.52922	-0.0019674003
0.268	-8.3219032	-8.045886	-117.65421	-0.00036343932
0.269	-8.3201151	-7.9755764	-117.84894	0.00063434243
0.27	-8.3640318	-8.017312	-117.5775	0.002168566
0.271	-8.3379612	-7.9988937	-117.57481	-0.0010983646
0.272	-8.4211454	-8.0671291	-117.92941	-3.6209822E-5
0.273	-8.3390341	-8.0290422	-117.99432	0.00088110566
0.274	-8.3700762	-8.0579739	-117.7041	-0.0005351007
0.275	-8.3520517	-8.0752831	-117.51312	-0.0011949241
0.276	-8.3642826	-8.0238209	-117.46056	-0.0026915967
0.277	-8.319293	-8.0718861	-117.69069	-0.00085696578
0.278	-8.3539829	-8.0603342	-117.78617	0.00082209706
0.279	-8.2769136	-7.9768639	-117.50508	0.0019969046
0.28	-8.4021912	-8.0419884	-117.90258	0.0034667552
0.281	-8.3593111	-7.9691391	-117.6247	0.0011439621
0.282	-8.3201513	-8.009408	-117.59145	0.00052168965
0.283	-8.358346	-8.0807552	-117.74541	-0.00054046512
0.284	-8.3540182	-7.973681	-117.67567	-0.0011251867
0.285	-8.3365307	-8.0605488	-117.75184	-0.00051364303
0.286	-8.4270821	-8.0143795	-117.92672	-0.00065848231
0.287	-8.360527	-8.036087	-117.77491	4.9620867E-5
0.288	-8.3614569	-8.0436335	-118.02221	0.0034292042
0.289	-8.3279114	-8.0719576	-117.55067	-0.00028833747
0.29	-8.3456497	-8.0388412	-117.79744	-0.0019137561
0.291	-8.3649979	-8.0216036	-117.83714	-0.0014255941
0.292	-8.3140001	-8.0052958	-117.45895	0.004786402
0.293	-8.285676	-8.0493193	-117.67459	0.0046415627
0.294	-8.309494	-7.926796	-117.61022	-0.0020585954
0.295	-8.3632097	-8.0379467	-117.86664	-0.00087305903
0.296	-8.3615646	-7.9548697	-117.6526	0.0016804039
0.297	-8.364068	-8.0288992	-117.46914	0.0007148087
0.298	-8.3489761	-8.0150948	-117.95301	0.00089719892
0.299	-8.3929281	-8.068202	-117.66708	0.0035525858
0.3	-8.3361731	-8.0266819	-117.98949	0.0021363795
0.301	-8.4214315	-8.0317602	-117.47236	0.00043585896
0.302	-8.3423595	-8.0361948	-117.74648	-0.0012110174
0.303	-8.3844528	-8.0891237	-117.49167	0.0028069317
0.304	-8.2624655	-7.9943876	-117.62148	-0.0021283329
0.305	-8.3385687	-8.0133066	-117.44392	0.00062897801
0.306	-8.351265	-7.9555492	-117.39511	-0.0014202297
0.307	-8.3480816	-8.0133419	-117.69498	0.00091865659
0.308	-8.3887081	-8.0016479	-117.66869	0.0026299059
0.309	-8.3347425	-8.0118046	-117.6129	-0.001334399
0.31	-8.3585958	-8.0463514	-117.54048	0.0031770766
0.311	-8.3863478	-7.950614	-118.10911	0.00022128224
0.312	-8.3154306	-8.1118689	-117.97339	-0.0035820901
0.313	-8.4250431	-8.0104456	-117.93208	-0.00092670321
0.314	-8.2724791	-8.0590115	-117.72019	-0.0037376583
0.315	-8.3351717	-8.0391626	-117.68961	-0.002283901
0.316	-8.3172188	-8.0300789	-117.92886	0.0019754469
0.317	-8.3764772	-7.9907756	-117.66172	0.0046147406
0.318	-8.3800898	-8.0997095	-117.65421	0.00085964799
0.319	-8.2887154	-7.9592328	-117.5201	0.0011976063
0.32	-8.2872496	-8.0040083	-117.62953	0.0032897294
0.321	-8.3499775	-8.0111609	-117.77169	0.0052638352
0.322	-8.3741169	-8.028327	-117.6247	-0.0010339916
0.323	-8.3620291	-8.0007181	-117.49167	-0.0012592971
0.324	-8.3792667	-8.0873709	-117.75506	0.0025548041
0.325	-8.4125261	-7.9824786	-117.894	-6.3031912E-5
0.326	-8.3623152	-8.0324039	-118.03884	0.00075772405
0.327	-8.3441839	-8.047102	-117.87897	-0.003297776
0.328	-8.4064112	-8.074461	-117.73843	0.0024153292
0.329	-8.2690105	-8.0594406	-117.99432	0.00064507127
0.33	-8.3940372	-8.0065832	-117.32108	-0.00052973628
0.331	-8.2931499	-7.9362373	-117.92833	0.0013960898
0.332	-8.3922491	-8.0948095	-117.64723	-0.0020907819
0.333	-8.3106022	-8.00315	-117.67835	-0.0013665855
0.334	-8.3371744	-8.0158815	-117.73306	0.0016750395
0.335	-8.3859901	-8.0914841	-117.82748	0.0057949126
0.336	-8.3654623	-7.9673867	-117.87039	-0.0018118322
0.337	-8.3397493	-8.0256805	-117.72717	0.0024743378
0.338	-8.413063	-8.0428467	-117.66601	-0.005491823
0.339	-8.3102093	-8.0059032	-117.98841	-0.0010983646
0.34	-8.3467941	-8.1455574	-118.08926	-0.00074967742
0.341	-8.34447	-7.9809766	-117.0593	0.00015690923
0.342	-8.3230124	-8.008729	-117.98841	0.0013370812
0.343	-8.3693609	-8.0230341	-117.64723	0.0014980137
0.344	-8.3721142	-7.9937081	-117.89507	0.0033058226
0.345	-8.2867489	-8.0847244	-117.81622	0.0024475157
0.346	-8.3577023	-7.9714994	-117.81728	0.00059142709
0.347	-8.3550911	-8.0609779	-117.80173	0.00078991055
0.348	-8.3823423	-7.9333763	-117.84357	-0.0019727647
0.349	-8.3987579	-8.0837946	-118.25288	0.0035150349
0.35	-8.3230124	-8.0045443	-118.28077	-0.0037430227
0.351	-8.452116	-8.015667	-118.20996	0.0011064112
0.352	-8.3545904	-8.0223188	-117.76794	-0.0011841953
0.353	-8.4440689	-8.0265026	-118.0442	0.00065043569
0.354	-8.326088	-8.0447063	-117.78617	0.00075772405
0.355	-8.3719711	-8.0489616	-117.94282	0.0012512505
0.356	-8.3210096	-8.0379467	-117.77491	0.001744777
0.357	-8.3986149	-8.006547	-117.50508	-0.0018279254
0.358	-8.3629951	-8.0475311	-117.43748	0.0028981268
0.359	-8.3620653	-8.0127344	-117.78564	0.0044108927
0.36	-8.3848104	-8.0441341	-117.39671	0.0028659403
0.361	-8.4155302	-8.0234985	-117.8028	-0.0011520088
0.362	-8.3788023	-8.0238209	-117.72395	0.00057533383
0.363	-8.4431038	-7.9847674	-117.80119	-0.0024823844
0.364	-8.3965406	-8.0211382	-117.86503	0.0014229119
0.365	-8.4080563	-8.078824	-118.03294	-0.0027935207
0.366	-8.3299141	-8.0565434	-117.91116	0.0072969496
0.367	-8.3735809	-7.9571586	-118.0206	0.00051096082
0.368	-8.3834867	-8.016346	-117.63544	-0.00012740493
0.369	-8.3397493	-7.9760056	-117.74862	-0.0010178983
0.37	-8.3634596	-8.0856905	-117.73092	-0.00051900744
0.371	-8.3152161	-7.9638462	-117.78725	0.0040622056
0.372	-8.3721142	-8.0096941	-117.64723	0.0028391182
0.373	-8.3962898	-8.0053673	-117.72395	0.0021524727
0.374	-8.409236	-7.9839091	-117.5555	-0.00058874488
0.375	-8.3778725	-8.0027924	-117.64187	-0.000744313
0.376	-8.4203587	-8.045743	-118.04527	0.00037148595
0.377	-8.3739738	-7.9825859	-118.04903	-0.0016026199
0.378	-8.3310232	-8.0502853	-117.86878	0.0016589463
0.379	-8.4207163	-8.0132351	-117.8586	-0.00046536326
0.38	-8.3819494	-8.0462437	-117.64616	0.0014604628
0.381	-8.3217602	-8.0153093	-117.9396	0.0013531744
0.382	-8.3809481	-8.0228548	-117.38974	-0.0012432039
0.383	-8.3786945	-8.0033646	-117.95569	0.0021524727
0.384	-8.3751183	-8.028327	-117.91814	0.0037617981
0.385	-8.3889589	-8.0108385	-117.63758	0.00066652894
0.386	-8.3685379	-7.9897027	-118.14398	-0.00085696578
0.387	-8.3646402	-8.0467091	-117.70303	-0.00077113509
0.388	-8.4109888	-7.9890947	-118.12306	0.00096693635
0.389	-8.3618145	-8.0729589	-117.83982	-0.0031743944
0.39	-8.4378109	-8.0548983	-117.70625	-0.0014685094
0.391	-8.3640318	-8.0782518	-117.84572	-0.0014738739
0.392	-8.3485823	-8.0419168	-117.54478	0.0020505488
0.393	-8.3592043	-8.0320463	-117.82426	0.0037135184
0.394	-8.3783016	-7.957552	-117.85645	0.00076845288
0.395	-8.3167534	-8.0413799	-117.64402	0.00046804547
0.396	-8.3214388	-8.0282907	-117.69015	0.001937896
0.397	-8.3078842	-8.0001097	-117.88327	0.0020773709
0.398	-8.3838444	-8.0244999	-117.52171	-0.0017420948
0.399	-8.3493338	-7.987092	-117.39189	0.0014336407
0.4	-8.3943949	-8.0086212	-117.51903	0.0027157366
0.401	-8.3621368	-8.0660925	-117.45358	0.00010326505
0.402	-8.4070902	-8.0350142	-118.13593	-0.0002668798
0.403	-8.3568439	-8.0537901	-117.45304	-0.00083550811
0.404	-8.4067688	-8.0289345	-117.72931	0.0034399331
0.405	-8.4251509	-8.0668793	-117.66869	0.0026352704
0.406	-8.3170757	-8.063839	-118.12145	-0.00078186393
0.407	-8.376585	-8.0704193	-117.62309	0.0025816262
0.408	-8.3195791	-8.0054388	-117.58554	-0.0015811622
0.409	-8.3597765	-8.0599766	-117.7572	0.0022061169
0.41	-8.3404284	-8.0021124	-117.57857	0.00061824918
0.411	-8.3868132	-8.0454569	-117.88058	-3.6209822E-5
0.412	-8.3988295	-8.068202	-117.22988	0.00091865659
0.413	-8.382021	-7.9765778	-117.54853	0.0016696751
0.414	-8.3870277	-8.0528955	-118.01846	-0.0022141635
0.415	-8.4214315	-7.9983573	-118.03669	0.00082209706
0.416	-8.3735094	-8.0728159	-117.78027	-0.0013612211
0.417	-8.3558064	-8.0447063	-117.87522	0.0014282763
0.418	-8.3197575	-8.0703125	-117.6585	-0.00030979514
0.419	-8.3756189	-7.9986434	-117.90258	0.0012727082
0.42	-8.3697186	-8.0652695	-117.6172	0.0035847723
0.421	-8.361207	-7.9688888	-117.57642	0.0050707161
0.422	-8.3124981	-8.0725651	-117.45679	0.0025977194
0.423	-8.331953	-8.0015049	-117.73414	0.0059612095
0.424	-8.4722862	-8.0574732	-117.56087	-0.003952235
0.425	-8.3605986	-7.8799467	-117.78564	0.0014282763
0.426	-8.2991228	-8.1507425	-117.67995	-0.0017796457
0.427	-8.5157375	-7.9937439	-117.6526	-9.521842E-5
0.428	-8.2931147	-8.0340128	-117.63222	-0.0016455352
0.429	-8.4510069	-8.0971346	-117.79583	-0.00088915229
0.43	-8.3859901	-7.9704623	-117.49274	-0.00036343932
0.431	-8.2965117	-8.0502853	-117.58608	-0.0016455352
0.432	-8.3838806	-8.0959902	-117.54478	-0.00055655837
0.433	-8.1931572	-8.0001097	-117.75506	-0.00064238906
0.434	-8.4390268	-8.0819349	-117.77974	-0.0014524162
0.435	-8.3019838	-8.0351572	-117.90955	0.0033219159
0.436	-8.4011898	-8.0049381	-117.80388	0.0020290911
0.437	-8.3661423	-8.0277548	-117.60539	0.0025118887
0.438	-8.3437548	-7.9875927	-117.82265	0.00018909574
0.439	-8.3454351	-8.0587606	-117.46699	0.0011493266
