Data info
File name: C:\TP_RESA_PERCAGE\TP11\Alu2017-T4-Vc52-f0.0625BC-DRY.dxd
Start time: 05/12/2017 11:31:56,738
Number of channels: 4
Sample rate: 1000
Store type: Toujours rapide


Data1

Time [s]	Fx [N]	Fy [N]	Fz [N]	Mz [Nm]
1.527	-8.5868702	-9.0077267	47.880466	0.39614215
1.528	-8.3889589	-8.9907389	52.160198	0.39616898
1.529	-8.3554134	-8.7473021	51.223034	0.39583102
1.53	-8.4758978	-8.5327253	49.574013	0.39562181
1.531	-8.5594759	-8.6227045	48.978561	0.39695755
1.532	-8.8599548	-8.731101	50.07827	0.39857224
1.533	-8.2376461	-8.6205587	50.787445	0.39782122
1.534	-8.3465796	-8.5933075	51.940258	0.39372817
1.535	-8.7056379	-8.5973129	52.242275	0.39991334
1.536	-8.5735302	-8.1654768	50.749355	0.40482715
1.537	-8.0769997	-8.0444555	45.962688	0.40075019
1.538	-8.5822563	-8.2332478	48.419052	0.39819673
1.539	-8.5009317	-8.142374	53.231472	0.3933312
1.54	-8.4527235	-8.3384619	53.014751	0.39207593
1.541	-8.5801105	-8.5150938	51.361973	0.39096549
1.542	-8.644269	-8.6406574	47.550018	0.39425924
1.543	-8.6378317	-8.67313	48.183018	0.39469913
1.544	-9.0645895	-8.8546257	48.303181	0.39304689
1.545	-9.2613564	-8.9804039	49.062782	0.39416268
1.546	-9.0053663	-9.1119394	49.678619	0.40631846
1.547	-8.8593826	-9.2955093	49.705441	0.39982751
1.548	-8.5984211	-9.0135918	48.229153	0.39545551
1.549	-8.4452133	-8.8433962	50.894196	0.3954716
1.55	-8.6567144	-8.9273319	52.980419	0.39678589
1.551	-8.5290775	-8.6764555	50.717709	0.39527848
1.552	-8.2452993	-8.4982853	48.441048	0.39645329
1.553	-8.4489326	-8.6012106	47.343487	0.40140465
1.554	-8.4452848	-8.568881	48.489864	0.39904967
1.555	-8.1844311	-8.4363089	49.009678	0.39531603
1.556	-8.0147009	-8.3197575	49.172218	0.39472595
1.557	-7.8034501	-7.9716783	49.292381	0.40562108
1.558	-7.997499	-7.7613573	47.944302	0.40442482
1.559	-8.6723433	-8.1161604	45.636532	0.39790168
1.56	-8.9878778	-8.3166103	50.614174	0.39585784
1.561	-8.7000589	-8.3881721	53.172466	0.39630309
1.562	-9.2130051	-8.8721857	50.993973	0.39106742
1.563	-9.7349987	-9.1035347	50.992367	0.39310053
1.564	-9.5899086	-9.010623	50.506348	0.3977032
1.565	-9.3076334	-9.0610847	50.239201	0.39852932
1.566	-9.6636877	-9.1479883	49.638924	0.39701119
1.567	-9.7076759	-9.1798172	48.347706	0.39738134
1.568	-9.6310005	-9.1971617	49.568649	0.401292
1.569	-9.3015175	-9.3610268	49.620148	0.39830938
1.57	-8.9919548	-9.1823921	47.295746	0.39407685
1.571	-8.7145786	-9.0947371	51.943478	0.3983523
1.572	-8.5806475	-8.7366447	54.094608	0.39620116
1.573	-8.3403215	-8.5099802	48.995728	0.38854614
1.574	-8.2709417	-8.544241	47.802147	0.39424852
1.575	-8.353303	-8.5453854	46.379501	0.40350214
1.576	-8.7189417	-8.6032495	46.864983	0.39173797
1.577	-8.6552839	-8.5773926	50.041252	0.39802507
1.578	-8.3940372	-8.234642	47.247463	0.39335266
1.579	-8.0266457	-7.8709345	46.258804	0.39580956
1.58	-8.0924492	-7.6370459	45.826431	0.39407149
1.581	-8.1824999	-7.671092	46.866055	0.39560035
1.582	-8.3877783	-7.6630096	50.723606	0.39282694
1.583	-8.7590322	-8.235465	52.42091	0.38425997
1.584	-9.3063097	-8.7204437	49.986	0.38024738
1.585	-9.4681368	-8.8556271	49.238735	0.39093331
1.586	-9.3340263	-8.7054949	48.404034	0.39466158
1.587	-8.887599	-8.665226	50.320202	0.39484933
1.588	-9.1085062	-8.7864981	50.12923	0.39101914
1.589	-9.7254143	-9.0014677	46.713169	0.39581493
1.59	-10.143445	-9.6613626	46.361801	0.39330438
1.591	-10.117696	-9.6420155	44.457966	0.39683416
1.592	-10.100351	-9.8065596	45.770641	0.39430752
1.593	-9.9060163	-9.7403631	51.490719	0.39789632
1.594	-9.5726709	-9.3474369	53.302284	0.39649621
1.595	-9.0324745	-8.9613066	48.046227	0.39577737
1.596	-8.6850386	-8.7687235	48.371845	0.3947635
1.597	-9.4752893	-8.9180689	47.975952	0.39970413
1.598	-9.3715773	-8.9298706	48.357365	0.39099768
1.599	-9.0046864	-8.7976913	49.608883	0.39082602
1.6	-8.2411156	-8.4488258	47.85257	0.3972204
1.601	-7.9842668	-7.8920703	45.975025	0.3943719
1.602	-7.9540114	-7.6152663	47.684666	0.39424852
1.603	-7.968102	-7.437561	49.873348	0.39222077
1.604	-8.2328901	-7.5711708	53.723389	0.39264992
1.605	-8.4810476	-7.864068	52.608128	0.39139464
1.606	-8.5234985	-8.1085787	49.255901	0.38357332
1.607	-8.4089146	-8.0203876	49.206551	0.38864806
1.608	-7.6733093	-7.7677946	47.899776	0.3934814
1.609	-7.9556923	-7.9632382	50.899559	0.3923817
1.61	-8.8229399	-8.2861767	52.526051	0.39664105
1.611	-9.350584	-8.7431173	50.567505	0.39783195
1.612	-9.4964609	-9.2272024	48.14225	0.39315954
1.613	-9.53512	-9.5082979	48.327858	0.39682344
1.614	-9.7795944	-9.8551254	49.359974	0.39370134
1.615	-9.5736008	-9.708498	52.47509	0.398186
1.616	-9.4475012	-9.4851599	51.324421	0.40133491
1.617	-9.2930775	-9.2579584	48.777935	0.3973116
1.618	-9.6051435	-9.2032413	47.906754	0.40490225
1.619	-10.333775	-9.4404917	48.129375	0.39632455
1.62	-9.478651	-9.0452414	53.442295	0.40293351
1.621	-8.7484818	-8.6654768	54.326351	0.4030408
1.622	-8.6817484	-8.2496986	49.735481	0.39798215
1.623	-8.3358154	-7.8106027	48.52956	0.39543942
1.624	-8.3740816	-7.7273469	49.908215	0.3967537
1.625	-7.9033356	-7.2657924	49.171146	0.39656594
1.626	-8.3864908	-7.5684886	51.917191	0.39992943
1.627	-8.1378326	-7.5950603	51.01865	0.39278939
1.628	-7.9662423	-7.6252799	48.387405	0.39407685
1.629	-7.9431753	-7.5624804	48.411007	0.39679661
1.63	-7.5060825	-7.6754551	49.690956	0.39672688
1.631	-8.201025	-8.0775003	51.058884	0.40169433
1.632	-9.1604691	-8.9556198	53.861794	0.40209129
1.633	-9.2691526	-9.0759621	50.433392	0.39488688
1.634	-9.5497828	-9.4045858	47.25444	0.39823428
1.635	-9.9218235	-9.8237972	47.984535	0.40279403
1.636	-10.208498	-9.9132404	49.994583	0.40026739
1.637	-10.02035	-9.8512278	52.61993	0.40428534
1.638	-10.381447	-9.7645741	50.539608	0.40443018
1.639	-10.411845	-9.7982988	48.518295	0.40841594
1.64	-10.657035	-9.9413137	49.053127	0.4116185
1.641	-10.321544	-9.5219593	47.652477	0.41382864
1.642	-9.825943	-9.3265514	45.008892	0.40889874
1.643	-9.1448412	-8.8535175	49.053127	0.40747181
1.644	-8.6860399	-8.5960608	48.741455	0.41335121
1.645	-8.424221	-8.1437693	46.837624	0.40260628
1.646	-7.9530816	-7.5183849	46.739456	0.40808871
1.647	-7.9388123	-7.4215751	48.191067	0.40267602
1.648	-7.5994949	-7.2690468	50.194141	0.40961221
1.649	-7.2530251	-7.3278408	50.029987	0.40576592
1.65	-7.0488553	-7.3059182	50.344345	0.40498808
1.651	-7.4225764	-7.7482681	50.694641	0.40960684
1.652	-7.821403	-8.0272179	48.573013	0.398819
1.653	-8.5349064	-8.3333473	48.343414	0.40118471
1.654	-8.8362436	-8.6794958	52.091534	0.40201619
1.655	-8.9286194	-8.8808756	50.153908	0.39930716
1.656	-9.1637239	-9.2460852	48.454994	0.39782122
1.657	-9.8651037	-9.773694	48.988754	0.40367916
1.658	-10.054217	-10.079787	49.54451	0.39925888
1.659	-10.200201	-10.121344	50.288555	0.40004209
1.66	-10.75599	-10.093377	52.417156	0.39694682
1.661	-10.58626	-10.072778	51.55402	0.39588466
1.662	-10.238825	-9.5521431	49.372311	0.40721968
1.663	-9.7318869	-9.1950521	46.860691	0.40049806
1.664	-9.3354921	-9.0698109	49.525196	0.39648011
1.665	-8.7297783	-8.4566574	50.814804	0.3985025
1.666	-8.232604	-8.0120192	46.400425	0.39807335
1.667	-8.4498625	-7.8956108	45.360798	0.39676979
1.668	-8.4101658	-7.6901536	47.146614	0.40022984
1.669	-7.9548697	-7.3453288	47.88261	0.40112033
1.67	-7.4386697	-7.1243863	49.233372	0.4024668
1.671	-6.8032007	-6.899653	50.444122	0.39517656
1.672	-6.7123632	-6.8568091	51.069614	0.39202228
1.673	-7.3993306	-7.3401432	50.772423	0.39408222
1.674	-8.3291988	-7.9754333	49.006458	0.39538041
1.675	-8.5275393	-8.1971626	48.8069	0.39448455
1.676	-8.6240273	-8.5846167	48.84177	0.39066508
1.677	-9.0141993	-9.0880852	45.427853	0.39110497
1.678	-8.7559919	-9.0630875	42.656059	0.39045051
1.679	-8.8506203	-9.1543541	45.435364	0.38878754
1.68	-8.9331255	-9.2440825	44.466015	0.37761346
1.681	-9.3250494	-9.4919901	44.028278	0.37525848
1.682	-10.157679	-9.7380028	42.555744	0.35251334
1.683	-10.131357	-9.8032694	42.268749	0.3338559
1.684	-9.788106	-9.5070467	41.15295	0.32395318
1.685	-9.0406637	-9.1806393	41.09716	0.29963091
1.686	-8.4745035	-8.7300282	42.509609	0.27840927
1.687	-7.8958969	-8.2731228	37.003571	0.24326697
1.688	-7.4240427	-7.5404148	22.262688	0.20567849
1.689	-7.8551631	-7.5958829	0.36620647	0.16538635
1.69	-8.3484755	-7.5839024	-16.313915	0.12873664
1.691	-7.9811912	-7.2467666	-28.306072	0.10763302
1.692	-7.5582247	-6.9795113	-32.734398	0.10696247
1.693	-6.9230418	-7.015882	-33.565884	0.099731237
1.694	-7.1205597	-7.0950966	-29.316729	0.10287479
1.695	-7.2662573	-7.4378829	-21.520082	0.11306718
1.696	-7.7272396	-7.8358512	-10.002141	0.13501301
1.697	-7.9585533	-7.9422097	2.6535943	0.15272096
1.698	-8.2712994	-8.2114325	7.5405793	0.16686693
1.699	-8.7543468	-8.6992006	4.1143255	0.1650323
1.7	-8.697341	-8.7694387	-6.0560746	0.14382675
1.701	-8.3447914	-8.6869698	-19.47463	0.12071148
1.702	-8.2810984	-9.0003948	-36.381668	0.090413243
1.703	-8.6789236	-9.2243061	-41.61573	0.082270056
1.704	-8.9357357	-9.4055872	-41.403297	0.082152039
1.705	-8.8536959	-9.5524292	-38.848763	0.084732324
1.706	-9.1846447	-9.6144781	-31.66527	0.098878294
1.707	-8.4819775	-9.2016678	-18.783693	0.1244773
1.708	-8.2870703	-8.993207	-8.0629034	0.14572039
1.709	-7.9888802	-8.5111246	-2.6330397	0.1522918
1.71	-7.7591043	-7.9865556	-3.6560342	0.15072539
1.711	-7.9788666	-7.8742604	-9.3074484	0.14426664
1.712	-8.2181911	-7.8403215	-19.056206	0.12925699
1.713	-8.0280409	-7.5489621	-34.39254	0.10304108
1.714	-7.5483184	-7.2915058	-42.301838	0.087457448
1.715	-7.1511369	-7.0820432	-45.600418	0.077077299
1.716	-7.3763709	-7.1684818	-45.742039	0.07955566
1.717	-7.6647978	-7.447825	-44.197086	0.07854715
1.718	-8.2083921	-7.9549055	-38.61541	0.087505728
1.719	-8.4838371	-8.2112179	-32.437748	0.10220423
1.72	-8.7559566	-8.6459503	-29.223387	0.10568038
1.721	-9.018384	-9.0364799	-28.339867	0.10666743
1.722	-8.7084274	-9.0808973	-29.743198	0.10365799
1.723	-8.4865913	-9.0079765	-35.840935	0.094248801
1.724	-8.5910902	-9.2300282	-46.06015	0.072721392
1.725	-8.8732224	-9.2896442	-48.648479	0.069819242
1.726	-8.7212667	-9.2607841	-49.587254	0.070403963
1.727	-8.9415293	-9.4506483	-49.755695	0.069545656
1.728	-8.9473228	-9.3434315	-49.193504	0.066997558
1.729	-8.4934931	-9.1901884	-48.60181	0.071278363
1.73	-8.3544836	-9.0596895	-46.302086	0.07375136
1.731	-8.2204447	-8.8091717	-45.045738	0.077501088
1.732	-8.038662	-8.3619576	-44.043129	0.078804642
1.733	-8.1391201	-8.2443695	-44.307594	0.074883252
1.734	-8.1856833	-8.1439838	-47.194725	0.06964758
1.735	-7.8175049	-7.7381115	-50.526028	0.068236738
1.736	-7.3764782	-7.5082641	-50.784058	0.067238957
1.737	-7.2962265	-7.5150232	-52.113895	0.062539726
1.738	-7.7072482	-7.414494	-52.302723	0.065366775
1.739	-7.8599911	-7.7015262	-51.90522	0.063435584
1.74	-8.3651047	-8.0206022	-50.324863	0.06914869
1.741	-8.6573229	-8.3414297	-49.43866	0.067936331
1.742	-9.1993074	-8.9174967	-48.181778	0.067775398
1.743	-9.4114523	-9.4904165	-46.051567	0.075253397
1.744	-9.1343269	-9.62045	-44.628387	0.081057698
1.745	-8.8713274	-9.7136478	-47.274117	0.079121143
1.746	-8.8757973	-9.8179321	-50.802296	0.072930604
1.747	-9.0289335	-9.7513418	-50.882763	0.066058785
1.748	-8.9173183	-9.772871	-48.867348	0.062335879
1.749	-9.1515999	-9.9567633	-41.935448	0.074620396
1.75	-9.1472368	-9.6989136	-26.315336	0.10569111
1.751	-8.5143785	-9.139369	-5.0497098	0.13818339
1.752	-8.6741667	-9.0237837	13.612564	0.17230645
1.753	-8.4677801	-8.4818707	24.896618	0.1919885
1.754	-8.7486963	-8.2429037	34.067089	0.22100464
1.755	-8.7483387	-8.1297503	40.522095	0.24365321
1.756	-8.7344275	-8.3424311	45.863445	0.25820151
1.757	-8.7338905	-8.2088928	47.633167	0.27371541
1.758	-7.9888444	-8.2378607	47.461506	0.29230312
1.759	-7.8116398	-8.0853329	47.478672	0.32025173
1.76	-8.1927643	-8.0221395	45.145149	0.34580782
1.761	-8.2376823	-8.1360083	44.729942	0.37315026
1.762	-8.8258371	-8.4607344	45.429462	0.40076628
1.763	-8.4031925	-8.2368956	43.58786	0.41328147
1.764	-8.4531889	-8.4010468	46.664352	0.42414442
1.765	-8.5714922	-8.7214451	45.435364	0.43769494
1.766	-8.4794741	-8.745657	48.56443	0.44218495
1.767	-8.442317	-8.9735727	52.354927	0.43748572
1.768	-8.7846737	-9.2831001	51.029381	0.42763129
1.769	-9.256278	-9.4118462	52.421982	0.42161241
1.77	-8.8940725	-9.3966827	51.9762	0.42086676
1.771	-8.8444691	-9.2083197	51.269169	0.42414442
1.772	-8.4039793	-8.9407425	50.318058	0.4238762
1.773	-7.7047091	-8.3517656	49.358898	0.41983142
1.774	-7.9582672	-8.188508	51.723534	0.41385546
1.775	-8.0437403	-7.9933863	52.689129	0.40714458
1.776	-8.2301359	-7.7638607	48.894878	0.40044442
1.777	-8.996604	-8.0405579	52.094753	0.39798751
1.778	-9.2501268	-8.1596832	56.239304	0.39437726
1.779	-9.1040716	-8.2887516	53.111309	0.38875535
1.78	-8.494709	-8.0253582	50.318058	0.38334265
1.781	-7.9293709	-7.6734524	50.518688	0.38919523
1.782	-7.8539829	-7.4116688	52.73151	0.3907831
1.783	-7.9120259	-7.5482111	54.758186	0.39151803
1.784	-8.3433971	-7.9618793	53.279217	0.38853541
1.785	-8.5035782	-8.4477882	54.51786	0.39447919
1.786	-9.0601187	-8.6472731	52.793736	0.40315345
1.787	-9.0557556	-8.7320309	48.72858	0.39374426
1.788	-8.4664564	-8.7700825	52.229401	0.39656594
1.789	-8.0608349	-8.4593401	54.057594	0.39839521
1.79	-7.9064469	-8.4946375	53.884861	0.39664105
1.791	-8.1058607	-8.5128412	53.191776	0.40106669
1.792	-8.8305578	-9.1621141	53.932602	0.40485397
1.793	-9.5731363	-9.4826565	55.896515	0.40900066
1.794	-9.035264	-9.2871771	55.629368	0.41903213
1.795	-8.8783722	-8.9314804	51.987465	0.41733161
1.796	-8.2503061	-8.2423315	52.669819	0.41715994
1.797	-8.0070124	-7.7659707	53.310329	0.41358188
1.798	-8.1938372	-7.6214533	48.884148	0.40689781
1.799	-8.6525307	-7.6381187	51.55241	0.40511683
1.8	-9.0115891	-7.931767	52.295383	0.40034249
1.801	-9.5571499	-8.0743179	52.600616	0.39597586
1.802	-9.2527733	-8.0049019	51.935966	0.39457574
1.803	-8.8278751	-7.5641255	52.074368	0.39753154
1.804	-8.2330685	-7.4675303	53.541	0.39988115
1.805	-8.4264021	-7.6351862	57.467754	0.40193573
1.806	-8.2193356	-7.5635533	56.123966	0.39689317
1.807	-8.1970196	-8.0481396	55.88525	0.39573446
1.808	-8.7275248	-8.5982065	53.640244	0.39946809
1.809	-8.9673862	-8.8749037	50.005314	0.39182916
1.81	-8.6353998	-8.8786945	52.065784	0.39146438
1.811	-8.301733	-8.6508141	51.411327	0.38678661
1.812	-8.3226547	-8.6612921	50.942474	0.38114324
1.813	-8.4656696	-8.6129408	49.116428	0.38002208
1.814	-8.9132051	-9.0158806	48.001167	0.38604632
1.815	-9.6620426	-9.3579874	49.06654	0.39307371
1.816	-9.27069	-9.2282038	50.707516	0.39056316
1.817	-9.4494686	-9.214221	51.46175	0.39395884
1.818	-9.4471083	-8.9382038	52.008385	0.39340094
1.819	-9.127532	-8.5308657	53.405281	0.39366916
1.82	-8.8128548	-8.1582527	51.025623	0.38637891
1.821	-8.9335899	-8.133255	51.695641	0.39110497
1.822	-9.0957747	-8.2087145	51.341587	0.38906649
1.823	-8.8998661	-8.0410585	49.842236	0.38638428
1.824	-8.7414007	-7.9470019	49.003239	0.38534358
1.825	-8.8822708	-7.7188711	47.487255	0.38972631
1.826	-8.3217602	-7.4352007	50.640461	0.39526775
1.827	-8.2670794	-7.6705556	51.438148	0.39545551
1.828	-8.2129698	-7.8684311	52.259441	0.40340021
1.829	-7.7691178	-7.782958	49.586887	0.40300325
1.83	-8.1556425	-8.4029064	50.682838	0.40138319
1.831	-8.1206665	-8.6735945	48.95174	0.39439872
1.832	-8.0862265	-8.6394768	48.961933	0.38789168
1.833	-8.2774143	-8.6301785	49.93504	0.38107887
1.834	-8.2406149	-8.6531744	50.091679	0.38269892
1.835	-8.5832224	-8.7781649	47.698612	0.38009182
1.836	-9.0430241	-9.2665062	47.38855	0.38550451
1.837	-9.721981	-9.5167742	48.64114	0.38944736
1.838	-9.6740589	-9.4753609	51.654869	0.39290741
1.839	-9.8976831	-9.3301992	52.925701	0.39377108
1.84	-10.054718	-9.3838434	51.229473	0.38009182
1.841	-9.5888357	-8.8548403	52.327034	0.39252654
1.842	-9.4438181	-8.6472378	49.379822	0.37996307
1.843	-9.5145206	-8.6171608	49.714024	0.3829886
1.844	-9.3736868	-8.6277828	50.900635	0.3792496
1.845	-9.3623857	-8.5164528	48.968906	0.3761436
1.846	-8.8938217	-8.2230196	48.861618	0.37691608
1.847	-8.1807833	-7.4409585	50.179119	0.38662568
1.848	-7.9398851	-7.3635321	51.60498	0.38712993
1.849	-8.1711988	-7.4810128	55.55212	0.39454892
1.85	-7.6279263	-7.3616366	53.245956	0.39909795
1.851	-7.3720794	-7.5595121	52.755112	0.39284304
1.852	-7.8313093	-8.1124763	53.939575	0.39662495
1.853	-8.1547842	-8.3774071	49.795563	0.39538577
1.854	-7.9682093	-8.4526882	49.881393	0.38914159
1.855	-7.717977	-8.3685741	52.945549	0.38881972
1.856	-7.9557281	-8.4116325	52.42252	0.38636282
1.857	-8.618413	-8.9769707	50.558384	0.39547697
1.858	-9.4399557	-9.5440607	47.984535	0.39854005
1.859	-9.4247208	-9.5621929	49.202797	0.39906576
1.86	-9.2766981	-9.4886999	53.706223	0.39965048
1.861	-9.5323668	-9.2244492	52.438076	0.40049806
1.862	-10.078393	-9.2440472	50.562138	0.39696291
1.863	-9.0863686	-8.6864691	50.153908	0.39438263
1.864	-8.9864836	-8.4232912	47.99741	0.39009646
1.865	-9.1455917	-8.4984999	48.768276	0.38912013
1.866	-9.4807606	-8.7126474	51.77557	0.38615897
1.867	-9.004508	-8.4777222	50.367409	0.37545159
1.868	-8.270834	-7.8126054	49.174362	0.38827255
1.869	-7.4861269	-7.2814565	46.12952	0.39059535
1.87	-7.8232985	-7.2381477	47.174507	0.39062217
1.871	-7.6678734	-7.1929078	52.354927	0.39529458
1.872	-7.6644044	-7.4598413	55.271027	0.39222077
1.873	-7.1117263	-7.4757199	53.010994	0.3906329
1.874	-7.8208308	-7.7643614	52.012142	0.39327756
1.875	-8.0004673	-8.0847244	49.483353	0.3868939
1.876	-7.5116258	-8.0848322	51.007923	0.38812235
1.877	-7.0020061	-7.9058032	56.373951	0.37786022
1.878	-7.5241427	-8.1956253	55.622932	0.38295105
1.879	-8.4090576	-8.7055664	52.654263	0.39131954
1.88	-9.2298489	-9.3077765	50.890976	0.39227441
1.881	-9.2360001	-9.4140272	50.500446	0.39481714
1.882	-9.1065035	-9.2859964	52.768524	0.39936617
1.883	-9.5545397	-9.1576443	55.070396	0.40343776
1.884	-9.8996859	-9.1675148	50.430176	0.40069118
1.885	-9.493886	-8.9525805	50.858253	0.40243998
1.886	-9.3495474	-8.8176117	50.117428	0.40044442
1.887	-10.093949	-8.9848022	52.418228	0.39679661
1.888	-9.7768412	-8.7609634	54.816124	0.39803579
1.889	-9.1236334	-8.4445696	55.033916	0.40205374
1.89	-8.2698326	-7.764111	53.34198	0.39528385
1.891	-7.8106384	-7.2607856	51.9188	0.39497808
1.892	-8.0142002	-7.1855049	50.783154	0.39258555
1.893	-8.5632305	-7.5494628	52.984173	0.39244607
1.894	-8.4412441	-7.8775148	52.993828	0.3947635
1.895	-8.2515583	-7.999752	49.717781	0.39207593
1.896	-8.119772	-7.9553704	47.904606	0.3943719
1.897	-8.1223831	-7.8342419	48.515614	0.38820282
1.898	-7.2363954	-7.6410513	50.426418	0.39315417
1.899	-7.141016	-7.6024632	54.913219	0.38411513
1.9	-7.7699404	-8.0351219	56.49572	0.39003208
1.901	-9.0246067	-8.8251572	52.228329	0.39020911
1.902	-9.8318443	-9.4387035	51.129696	0.39368525
1.903	-9.8651037	-9.6733074	55.180367	0.39569154
1.904	-9.3639956	-9.3134985	54.523224	0.40163532
1.905	-9.4979982	-9.0661631	53.725536	0.40361479
1.906	-9.1980915	-8.7998371	48.332687	0.39724723
1.907	-8.7525587	-8.6697321	45.410686	0.39180771
1.908	-9.0786438	-8.7115393	47.816631	0.39077237
1.909	-9.6409426	-9.0569363	50.300354	0.39181843
1.91	-9.8994713	-8.8845596	51.232693	0.39065972
1.911	-9.1934786	-8.4695683	48.941013	0.39815918
1.912	-8.183466	-7.6733093	48.244709	0.39276257
1.913	-7.5461726	-6.9968204	48.537609	0.39704874
1.914	-7.1565728	-6.8288426	52.003559	0.39114252
1.915	-7.6767068	-7.0746403	52.305576	0.38895383
1.916	-7.4461083	-7.431982	53.557095	0.39089039
1.917	-7.4052315	-7.6035004	49.024158	0.38909331
1.918	-7.8981142	-8.1120472	48.350925	0.38898066
1.919	-7.7755909	-8.0135212	50.028915	0.38355187
1.92	-7.0932012	-7.8266959	51.697784	0.38416877
1.921	-7.2380404	-8.052145	52.507278	0.38162604
1.922	-7.7888589	-8.3523731	50.840015	0.38917914
1.923	-8.8443623	-9.0361938	49.758011	0.38009182
1.924	-9.5312576	-9.5486031	52.498158	0.39685026
1.925	-10.074995	-10.069058	49.241955	0.39114252
1.926	-9.4613056	-9.7445831	49.604053	0.38998917
1.927	-9.5586166	-9.3872414	50.546047	0.39724723
1.928	-9.275733	-9.2162237	48.319275	0.39414659
1.929	-8.9638453	-8.8687878	49.201187	0.39152876
1.93	-8.9511137	-8.8332396	50.991829	0.39307371
1.931	-9.3100653	-8.8035564	53.301212	0.38693145
1.932	-8.6646185	-8.3800898	51.847988	0.39121225
1.933	-8.0453138	-7.9533677	49.398598	0.38704947
1.934	-7.8532319	-7.4237208	49.606201	0.38422242
1.935	-7.8021626	-7.3804121	51.689201	0.39819673
1.936	-7.3018413	-7.0643406	53.686913	0.38811699
1.937	-7.514451	-7.1664791	56.314941	0.3853704
1.938	-7.6987367	-7.3008757	55.981274	0.39328292
1.939	-7.7520232	-7.5429897	51.672573	0.39172724
1.94	-8.1379042	-7.9560857	49.937721	0.38921669
1.941	-8.1434832	-8.0523596	52.690739	0.39123371
1.942	-7.6111894	-8.0340128	56.178146	0.39071336
1.943	-7.916997	-8.1984501	54.41111	0.39038613
1.944	-8.4237556	-8.5826855	52.130695	0.38937762
1.945	-9.0646963	-8.9910612	52.836117	0.39613143
1.946	-9.1276388	-9.0075836	53.037281	0.41114643
1.947	-9.5300064	-9.2518787	48.284943	0.40325537
1.948	-9.6245985	-9.2205505	50.485966	0.40277794
1.949	-9.3378525	-9.1895084	53.837116	0.40065899
1.95	-9.3046293	-9.3289118	50.125477	0.40242389
1.951	-8.9090567	-9.0674143	49.390549	0.39273039
1.952	-8.9648829	-8.770154	52.195602	0.39232269
1.953	-9.1875772	-8.8268023	52.961105	0.39236024
1.954	-9.2334251	-8.7399702	52.460072	0.39121225
1.955	-8.8545542	-8.4299431	51.032597	0.39032713
1.956	-8.5522518	-8.0232124	52.366192	0.4003264
1.957	-8.5719929	-7.8407507	53.107018	0.39638892
1.958	-8.7506638	-7.7135782	51.19836	0.3884013
1.959	-8.3660707	-7.7005606	51.429028	0.39563254
1.96	-8.4216814	-7.8897457	50.134594	0.39314345
1.961	-8.1277475	-7.7525239	47.541435	0.39716676
1.962	-8.194087	-7.8509789	48.090752	0.38700119
1.963	-7.845686	-7.7772002	53.261513	0.38972631
1.964	-7.5285058	-7.7241998	53.13974	0.38723186
1.965	-7.6952319	-7.9010825	50.948376	0.38912013
1.966	-8.0059748	-8.1164818	49.517685	0.39004818
1.967	-8.3666067	-8.4230766	51.241276	0.39895311
1.968	-8.6774931	-8.6159811	51.437077	0.40203229
1.969	-8.5339766	-8.8034496	51.467651	0.39924279
1.97	-8.1843958	-8.4644899	49.484428	0.41248754
1.971	-8.4365234	-8.4661703	46.100018	0.40217713
1.972	-8.3826647	-8.6266022	47.092434	0.39538577
1.973	-8.8152514	-8.8082056	48.152977	0.39450064
1.974	-9.0880136	-8.8094578	50.312695	0.39219931
1.975	-9.231637	-8.8174324	53.22718	0.39073482
1.976	-8.9697104	-8.7977629	53.267952	0.40019765
1.977	-8.5934505	-8.6111526	50.492939	0.39969876
1.978	-8.6271391	-8.2765923	54.465824	0.40580347
1.979	-8.7087498	-8.1920128	54.630512	0.40187672
1.98	-8.41646	-8.0662355	53.894516	0.39678052
1.981	-8.4078417	-7.7935081	52.459534	0.3887929
1.982	-8.0763559	-7.7114325	49.342808	0.39490297
1.983	-7.758389	-7.6814632	50.247246	0.39071873
1.984	-7.2683315	-7.327054	52.836651	0.38984969
1.985	-6.9712858	-7.2278481	55.110092	0.38562253
1.986	-6.7455511	-6.9925647	56.652901	0.38988724
1.987	-7.1684103	-7.2075706	55.104191	0.39653912
1.988	-7.9462867	-7.8228693	54.271633	0.39758518
1.989	-8.167551	-8.3120327	53.614494	0.40376499
1.99	-8.6210947	-8.6522446	50.788517	0.40009037
1.991	-8.619772	-8.8006601	52.375847	0.3941305
1.992	-8.5271816	-8.8503704	53.817268	0.39612606
1.993	-8.7831364	-8.9373808	48.204475	0.39399102
1.994	-8.8165388	-8.9864473	49.206551	0.39522484
1.995	-9.6100788	-9.3131046	53.129551	0.39391592
1.996	-9.8979692	-9.5539312	55.235085	0.39080456
1.997	-10.287068	-9.6394043	61.412212	0.39670005
1.998	-9.9040852	-9.3369589	59.770699	0.40515438
1.999	-8.8775854	-8.6409073	57.683941	0.40321782
2	-8.7260942	-8.2090359	56.650753	0.40392593
2.001	-8.5722075	-8.1488113	56.561169	0.40176943
2.002	-8.1825361	-7.6678734	55.701786	0.3972955
2.003	-7.9029064	-7.5122695	54.035065	0.3946133
2.004	-7.8958611	-7.4920993	50.393158	0.39506391
2.005	-7.6952319	-7.5173478	52.027699	0.39058998
