Data info
File name: C:\TP_RESA_PERCAGE\TP11\Alu2017-T4-Vc61-f0.04BC-DRY.dxd
Start time: 05/12/2017 11:33:43,397
Number of channels: 4
Sample rate: 1000
Store type: Toujours rapide


Data1

Time [s]	Fx [N]	Fy [N]	Fz [N]	Mz [Nm]
2.441	-7.5633745	-8.5767136	56.946869	0.34197226
2.442	-7.715867	-8.8091717	56.180832	0.34567371
2.443	-8.1391916	-9.0169172	56.994614	0.34448281
2.444	-8.8090639	-9.3592749	59.083515	0.35216466
2.445	-8.9183912	-9.2347126	58.894688	0.36048487
2.446	-9.1523151	-9.3741159	54.605301	0.37159458
2.447	-9.424613	-9.295867	54.369267	0.37341848
2.448	-9.3282328	-9.1797457	54.769989	0.38566008
2.449	-9.5339403	-8.9557991	56.113773	0.39736524
2.45	-9.1127977	-8.5941296	58.265442	0.41335121
2.451	-9.4931345	-8.8500128	56.722099	0.38704947
2.452	-10.020815	-9.3891726	56.583698	0.35592511
2.453	-9.324728	-8.8930349	56.179222	0.35852149
2.454	-9.519206	-9.0220671	58.26759	0.34856513
2.455	-9.3199711	-8.9486465	57.544464	0.34241214
2.456	-9.3719702	-9.1711264	55.376167	0.33346966
2.457	-9.3671064	-9.3178253	53.546902	0.32989696
2.458	-8.9991436	-9.4136696	54.638023	0.31774119
2.459	-8.8982925	-9.4481812	57.826633	0.31899109
2.46	-8.9422445	-9.5162735	56.618031	0.32327726
2.461	-8.7069254	-9.4778996	56.339619	0.33033684
2.462	-9.0459929	-9.760354	56.882496	0.33172622
2.463	-9.2593174	-9.7694025	57.658726	0.33461228
2.464	-9.1466646	-9.8338823	55.194851	0.34081891
2.465	-9.3287334	-9.6937637	52.915508	0.34728304
2.466	-9.5231037	-9.6513853	53.693348	0.34689143
2.467	-9.8491173	-9.6395121	52.741165	0.34475103
2.468	-10.125242	-9.7516994	57.296093	0.34278765
2.469	-9.8977547	-9.7133617	56.615883	0.34479931
2.47	-9.8700743	-9.5419149	54.690594	0.35145655
2.471	-9.7300272	-9.3106012	56.05584	0.35663322
2.472	-9.2738733	-9.0992079	58.251495	0.34870997
2.473	-9.3546972	-9.1411219	56.994076	0.34106568
2.474	-9.4490395	-9.2293844	56.19907	0.33406511
2.475	-9.2878923	-9.3144999	56.292946	0.33327118
2.476	-9.2521296	-9.4344835	56.041355	0.32667831
2.477	-8.8149652	-9.3957882	57.883495	0.32786921
2.478	-8.678709	-9.1957312	58.408672	0.32830372
2.479	-8.4426384	-9.1662626	55.889008	0.32928541
2.48	-8.824585	-9.4458923	57.148033	0.33351257
2.481	-9.1351137	-9.5123749	58.555656	0.33180133
2.482	-9.3460064	-9.5916967	56.778427	0.34271255
2.483	-9.0975628	-9.7137194	55.268341	0.34499243
2.484	-9.3361006	-9.6676569	55.895981	0.34441844
2.485	-8.9781866	-9.4938498	56.077297	0.34724548
2.486	-9.5497828	-9.4940643	55.579479	0.34977213
2.487	-9.7586021	-9.5584021	57.525154	0.34819499
2.488	-10.156857	-9.7560987	54.572041	0.34687534
2.489	-10.089658	-9.6345053	54.0415	0.35019055
2.49	-9.9646311	-9.7116451	57.074005	0.34401074
2.491	-9.9015102	-9.5299702	57.774063	0.34077063
2.492	-9.9865541	-9.5984917	55.959816	0.33762172
2.493	-9.6565704	-9.5167742	54.855282	0.34830764
2.494	-9.4942436	-9.6235256	54.274853	0.34200445
2.495	-9.1732006	-9.4456062	55.654045	0.33048704
2.496	-8.812211	-9.420536	58.167812	0.32819107
2.497	-8.7327108	-9.3424301	56.91951	0.32902256
2.498	-8.5366945	-9.3302355	56.016144	0.33102348
2.499	-8.5317593	-9.273015	57.432884	0.33828691
2.5	-8.9924202	-9.4372015	56.317623	0.33912912
2.501	-8.9932423	-9.5752821	53.368801	0.33788458
2.502	-8.9562998	-9.5381241	51.863548	0.34428433
2.503	-9.343646	-9.4471083	51.424736	0.33792213
2.504	-9.5610123	-9.6176968	54.404671	0.34461156
2.505	-10.179351	-9.7962961	56.999977	0.34137145
2.506	-10.455726	-9.8991137	55.039284	0.34563616
2.507	-10.615836	-9.7283468	53.368267	0.34566835
2.508	-10.398863	-9.7283468	55.050011	0.34931615
2.509	-10.11108	-9.4407063	56.541855	0.34396783
2.51	-9.8802309	-9.3737946	54.568287	0.3419669
2.511	-9.6096144	-9.3119602	54.425594	0.3463228
2.512	-9.5542889	-9.4752178	53.734119	0.34064189
2.513	-9.5110521	-9.6085768	55.007095	0.33915594
2.514	-8.824585	-9.3246918	56.327816	0.34135535
2.515	-8.5376244	-8.912776	55.293018	0.33802405
2.516	-8.3014116	-8.8117104	53.677258	0.34144655
2.517	-8.3395348	-8.8483315	54.916973	0.33972457
2.518	-8.7474089	-9.0541105	56.649681	0.35228804
2.519	-9.1387253	-9.167407	56.085342	0.34978822
2.52	-9.026001	-9.2847452	54.036671	0.34905866
2.521	-9.1519575	-9.2527018	53.043182	0.34751371
2.522	-9.1538534	-9.005724	52.573795	0.35051778
2.523	-9.6860752	-9.1278534	54.853672	0.34817889
2.524	-10.006259	-9.3795881	56.03492	0.35288885
2.525	-10.405122	-9.5758896	53.516323	0.35144582
2.526	-10.5525	-9.5857964	56.027409	0.35164431
2.527	-10.257886	-9.4817982	57.969864	0.34646764
2.528	-9.8523722	-9.2920761	57.206509	0.34635499
2.529	-9.6697311	-9.2296705	55.992004	0.34556106
2.53	-9.5787506	-9.3082409	54.980274	0.34580782
2.531	-9.83846	-9.6543179	53.794201	0.33690825
2.532	-9.6147995	-9.6587524	53.06625	0.33579782
2.533	-9.2551336	-9.4689236	55.86433	0.32934442
2.534	-8.9143858	-9.1274958	55.640633	0.33036903
2.535	-8.5349426	-9.2154007	55.854137	0.32864168
2.536	-8.6450205	-8.9862328	58.330353	0.33707455
2.537	-9.1115103	-9.1901169	55.857891	0.34365669
2.538	-9.2915401	-9.3299847	54.769989	0.34181133
2.539	-9.3075972	-9.4513636	54.410034	0.35185888
2.54	-9.2887506	-9.2710838	54.969543	0.34971848
2.541	-8.9764338	-9.0361938	54.158443	0.35149947
2.542	-9.2285261	-8.9473944	56.115383	0.35225049
2.543	-9.5374088	-9.2133265	57.968254	0.36329582
2.544	-10.174559	-9.4424229	53.734657	0.36521092
2.545	-10.335062	-9.7062092	53.926701	0.363902
2.546	-10.228918	-9.5082979	55.077908	0.34925714
2.547	-10.081969	-9.4848022	55.289799	0.34584537
2.548	-9.8772984	-9.3886719	53.265804	0.34406438
2.549	-9.6998796	-9.558795	55.334324	0.34704164
2.55	-9.7474794	-9.5695601	56.235546	0.34579709
2.551	-9.4881639	-9.4829063	54.844017	0.33884481
2.552	-9.4297628	-9.3801956	55.164272	0.34193471
2.553	-9.1291771	-9.3367081	55.954987	0.34340456
2.554	-8.9486818	-9.1610413	57.363686	0.34505144
2.555	-8.9117031	-9.0493546	57.097073	0.35101131
2.556	-8.7807398	-8.8889227	58.087345	0.35389736
2.557	-8.0571871	-8.3559494	56.661484	0.38381472
2.558	-8.4309444	-8.1507072	54.812904	0.3946133
2.559	-8.2278833	-7.8261952	56.460316	0.41365162
2.56	-8.9315157	-7.1997743	56.353027	0.44062391
2.561	-8.8407145	-6.9922428	61.916466	0.42587712
2.562	-9.1566782	-6.9456439	62.280174	0.44696465
2.563	-9.3545895	-7.7619653	57.572361	0.41836694
2.564	-9.1657619	-8.204566	60.457344	0.39247289
2.565	-9.7749815	-8.7690811	58.507378	0.37686244
2.566	-10.177992	-9.5514641	56.481239	0.35582319
2.567	-10.593306	-9.642766	56.038136	0.35981968
2.568	-10.157679	-9.9585161	58.456417	0.3484042
2.569	-10.110972	-9.8046999	59.259468	0.34820035
2.57	-9.5392685	-9.6891146	60.970184	0.35182133
2.571	-9.6423016	-9.6608267	59.97562	0.36831155
2.572	-9.1943369	-9.3623142	58.657581	0.35525456
2.573	-9.4839077	-9.0950947	60.353275	0.37254944
2.574	-9.3729715	-8.698843	62.506554	0.36734059
2.575	-9.1028194	-8.667944	59.799667	0.36793604
2.576	-8.3379965	-8.6255655	57.493504	0.36167577
2.577	-8.1640463	-8.5907679	57.094929	0.36806479
2.578	-8.4332333	-9.1842871	60.413891	0.3451319
2.579	-9.80023	-9.4113455	61.630543	0.36717966
2.58	-9.7624998	-9.8140345	58.146889	0.36740497
2.581	-10.478113	-9.9454269	59.899445	0.37380472
2.582	-10.437094	-10.287105	60.897762	0.37440553
2.583	-10.770474	-10.364424	62.31826	0.38038686
2.584	-11.094306	-10.852014	62.615986	0.3893508
2.585	-11.472212	-11.140262	63.962456	0.39622262
2.586	-11.55958	-11.520741	63.949043	0.40125981
2.587	-11.488377	-11.634861	62.390144	0.40537968
2.588	-10.964702	-11.625383	63.319798	0.39813235
2.589	-10.626136	-11.37111	64.032196	0.38628235
2.59	-9.8609905	-10.855375	60.832317	0.37562862
2.591	-9.3131762	-9.9715338	58.364685	0.36031857
2.592	-9.0634089	-9.471427	59.103367	0.35011008
2.593	-8.756135	-8.8734732	58.491283	0.35081282
2.594	-8.2817774	-8.7656841	59.759434	0.34941807
2.595	-8.1314669	-8.2938299	58.778282	0.35876825
2.596	-7.6266747	-8.0610495	56.825096	0.34862414
2.597	-8.3374605	-8.0090866	61.139698	0.36057606
2.598	-8.7490187	-8.1498842	60.271736	0.36464766
2.599	-9.1797094	-8.4799032	57.555195	0.3656508
2.6	-9.6070747	-8.7432251	57.101902	0.35904184
2.601	-9.398757	-9.2913971	60.022827	0.34763172
2.602	-10.003541	-9.4909172	58.284756	0.34874216
2.603	-10.103677	-9.8391752	59.764797	0.34442917
2.604	-10.477434	-9.99646	58.547073	0.34999743
2.605	-10.431908	-10.259245	55.160519	0.34573808
2.606	-10.247622	-10.207532	58.007416	0.3388609
2.607	-9.8762255	-10.227309	60.979839	0.33724621
2.608	-9.6987705	-10.05715	59.249813	0.33820644
2.609	-9.2513428	-9.8160372	56.689915	0.3433992
2.61	-9.3111734	-9.5545034	56.920582	0.35096839
2.611	-9.2849236	-9.1445189	55.989857	0.34612969
2.612	-9.1994867	-9.0779648	56.347126	0.35210565
2.613	-8.6137638	-9.0243921	56.190487	0.34875825
2.614	-8.4294062	-8.5837231	52.870983	0.34965947
2.615	-8.3040934	-8.6342916	54.474407	0.34549668
2.616	-8.8888512	-8.4359512	56.009171	0.35222903
2.617	-8.922039	-8.7590675	56.909855	0.3519769
2.618	-9.4010096	-8.7410078	56.704933	0.35274401
2.619	-9.1997728	-8.9631662	57.763332	0.34677878
2.62	-9.2111092	-9.0557556	57.922657	0.34518555
2.621	-9.2884998	-9.2236624	57.045036	0.35001352
2.622	-9.2461214	-9.1523514	57.417328	0.36625698
2.623	-9.147666	-9.147809	54.432568	0.37665322
2.624	-8.9128838	-8.9298706	56.397015	0.38035467
2.625	-8.6816053	-8.9125261	58.813148	0.38657203
2.626	-8.2375393	-7.9334836	62.292511	0.41832402
2.627	-8.676527	-8.0743179	58.971401	0.40139928
2.628	-7.9306941	-7.9923849	59.284145	0.39895847
2.629	-8.1002455	-7.5226765	60.104366	0.41596904
2.63	-9.0575438	-8.3907108	56.261833	0.36562398
2.631	-8.8824139	-8.8469372	57.385143	0.34968629
2.632	-8.9818697	-8.7547045	55.29892	0.34527674
2.633	-8.8906746	-8.7908249	55.534416	0.33922568
2.634	-9.4438534	-9.0867977	60.083443	0.32816961
2.635	-9.7321014	-9.1705904	62.278564	0.33383444
2.636	-10.051535	-9.6705894	61.0308	0.33040658
2.637	-10.231458	-9.5614777	58.032089	0.33556715
2.638	-9.9843721	-9.8094206	58.698887	0.32698944
2.639	-9.9515066	-9.8962173	58.875916	0.33427432
2.64	-9.7901087	-9.7936497	57.876522	0.33366278
2.641	-9.7119312	-9.6233826	58.492359	0.33678487
2.642	-9.7179394	-9.7824202	56.101974	0.34269109
2.643	-9.8328094	-9.7614985	58.837826	0.34978822
2.644	-9.5131979	-9.7977266	60.560341	0.34652129
2.645	-9.2947588	-9.6031771	59.468147	0.3438659
2.646	-8.8683233	-9.4822626	56.954914	0.34420386
2.647	-8.8265877	-9.328805	58.049793	0.34570053
2.648	-9.2989788	-9.1506348	57.558414	0.34589902
2.649	-9.1750603	-9.2636805	56.33157	0.342042
2.65	-8.8574867	-9.5361576	57.815907	0.34037903
2.651	-9.0100508	-9.3220816	55.502769	0.34335628
2.652	-8.4552984	-9.246336	57.003731	0.34253553
2.653	-9.4013672	-9.2388611	59.412891	0.35256162
2.654	-9.5547895	-9.4623432	60.809788	0.36149874
2.655	-10.247157	-10.006974	60.208435	0.37045196
2.656	-10.863029	-10.802089	61.331745	0.38232878
2.657	-11.497496	-11.156962	62.239403	0.3798075
2.658	-12.220119	-11.956511	64.948975	0.40346995
2.659	-12.044273	-11.922858	67.867218	0.410036
2.66	-11.315392	-11.372934	62.15733	0.38885728
2.661	-10.715614	-11.405228	61.731392	0.38417414
2.662	-10.652349	-11.414526	62.749023	0.38302079
2.663	-10.465167	-10.685073	62.898155	0.36826864
2.664	-9.8391752	-9.9920616	62.37566	0.36570445
2.665	-9.1545687	-9.6628294	61.868721	0.36874607
2.666	-8.6608629	-8.8854895	59.137161	0.3586556
2.667	-8.3181124	-8.3830576	60.75668	0.35599485
2.668	-7.7553134	-8.2392559	62.330063	0.35661176
2.669	-7.8555207	-8.2018118	61.141846	0.36908939
2.67	-7.9793315	-8.3082066	59.335644	0.3589721
2.671	-8.0687742	-8.2303152	61.253426	0.36359087
2.672	-9.1151581	-7.9918485	60.80764	0.37048414
2.673	-9.2593889	-8.781992	59.364075	0.36695972
2.674	-9.7513781	-9.0250711	58.418865	0.36149874
2.675	-10.289643	-9.7236977	59.692913	0.35795823
2.676	-10.698913	-9.8657475	60.618279	0.35518482
2.677	-10.321258	-9.9522572	63.145454	0.35884872
2.678	-10.393392	-9.7033129	58.940823	0.37052169
2.679	-9.800909	-9.5834713	58.059986	0.37497953
2.68	-9.4521151	-8.7699041	63.054794	0.40601805
2.681	-9.2994795	-8.4957104	63.592846	0.40688708
2.682	-9.0665207	-8.4622726	61.427231	0.38117006
2.683	-8.2626448	-8.1067905	58.810467	0.37722185
2.684	-7.6022487	-7.6322179	60.196632	0.38170114
2.685	-7.2380404	-7.0329766	61.790401	0.39383009
2.686	-7.2085361	-6.7562442	63.711399	0.3995432
2.687	-7.0436697	-6.9972138	65.097565	0.39545551
2.688	-7.5566869	-7.2049599	60.758289	0.39505318
2.689	-8.2105379	-7.7355008	62.300022	0.39704338
2.69	-9.3752251	-8.2409363	62.541958	0.38738742
2.691	-9.5633373	-8.39182	61.70779	0.38376644
2.692	-9.8761539	-8.5933075	60.861286	0.38709238
2.693	-10.352837	-9.2663631	59.456879	0.37410513
2.694	-10.695659	-9.9695311	61.4562	0.35035148
2.695	-11.025892	-10.28968	63.286537	0.34966484
2.696	-11.24873	-10.433624	63.822445	0.3488709
2.697	-11.450039	-10.448323	60.67514	0.35551742
2.698	-10.684464	-10.222302	60.843582	0.3482379
2.699	-10.245727	-10.060154	58.874306	0.33773974
2.7	-9.4650965	-9.4089851	60.083443	0.34703091
2.701	-9.2071753	-9.2158298	60.92083	0.34985796
2.702	-8.7679014	-9.1324673	60.036774	0.34926251
2.703	-8.4174261	-8.6987362	60.997005	0.35130635
2.704	-8.4155302	-8.5720997	62.305923	0.35552278
2.705	-8.6019621	-8.8457565	61.903591	0.36300078
2.706	-9.0874777	-9.3505487	60.5303	0.37092939
2.707	-9.1861467	-9.8263006	59.697742	0.39300397
2.708	-9.3138914	-10.122381	60.718056	0.39195791
2.709	-10.377262	-10.473822	63.670631	0.39672688
2.71	-11.201631	-11.501287	64.67807	0.42508319
2.711	-11.468063	-11.522172	61.589237	0.42503491
2.712	-10.481403	-10.912416	60.261005	0.3761597
2.713	-10.692011	-11.003469	61.04314	0.36848322
2.714	-10.709678	-10.994242	60.480949	0.35797969
2.715	-10.587083	-10.60829	59.314186	0.35362914
2.716	-10.219548	-10.543595	58.476265	0.35701945
2.717	-9.1407642	-9.7935066	58.004196	0.35222903
2.718	-8.8824139	-9.6554623	59.99976	0.34757271
2.719	-8.3725433	-8.9423161	62.268372	0.35254553
2.72	-8.529006	-9.0120535	58.96067	0.35246506
2.721	-8.5092287	-9.2037783	62.137482	0.35069481
2.722	-8.9976053	-9.1889009	64.094421	0.35157993
2.723	-9.1264229	-9.1223459	61.076397	0.35097376
2.724	-8.6826067	-8.9933138	58.32016	0.34698263
2.725	-8.9234695	-8.558939	57.075615	0.34312025
2.726	-9.2071753	-8.889924	57.664093	0.33720866
2.727	-9.7902164	-9.3191128	59.973473	0.33395782
2.728	-10.175525	-9.6388683	59.417721	0.34041658
2.729	-10.602067	-10.0049	59.409672	0.33597484
2.73	-10.319863	-9.9069815	58.654362	0.33524528
2.731	-10.060332	-9.8093138	60.293728	0.34250334
2.732	-9.6578941	-9.7643242	57.893688	0.34098521
2.733	-9.8585234	-9.7873554	57.36261	0.33872142
2.734	-10.034225	-9.9130974	53.944942	0.35066798
2.735	-10.021673	-10.029004	55.393871	0.34764782
2.736	-9.563695	-9.4717846	58.807785	0.35050169
2.737	-8.9848738	-9.1557484	60.554977	0.35247579
2.738	-8.4301577	-8.529685	59.749241	0.37048414
2.739	-7.4172835	-7.3849897	58.372196	0.42088822
2.74	-7.2508793	-6.6275697	60.457882	0.43890193
2.741	-7.9999309	-7.601891	58.620567	0.39071873
2.742	-8.6207371	-8.4283695	58.486992	0.3520681
2.743	-8.3445415	-8.3037357	57.702717	0.35289958
2.744	-8.707283	-8.470891	55.000122	0.3453894
2.745	-8.791791	-8.9615211	56.676502	0.35124198
2.746	-9.6532803	-9.1630802	58.364685	0.35900429
2.747	-10.035764	-9.482728	56.612129	0.36332265
2.748	-10.863029	-10.21658	56.432423	0.35410658
2.749	-10.932658	-10.428153	57.892078	0.34969702
2.75	-10.990665	-10.41982	61.313507	0.35314634
2.751	-10.270188	-10.202883	62.828953	0.36169186
2.752	-10.16358	-9.7759113	60.151573	0.3668417
2.753	-9.7573147	-9.7869978	57.457024	0.368274
2.754	-9.3909607	-9.416316	57.860428	0.37188426
2.755	-8.7341766	-8.9762192	60.047504	0.3708221
2.756	-7.9521518	-8.4107742	60.86504	0.37327901
2.757	-7.7525954	-8.2653265	61.260933	0.37716284
2.758	-7.620738	-8.2634668	62.011951	0.36957756
2.759	-7.8234057	-8.3880291	62.121387	0.36959365
2.76	-8.3953247	-8.2155094	64.705963	0.40400103
2.761	-8.4317665	-8.1549625	61.345154	0.41296497
2.762	-9.0101223	-8.6340771	57.295021	0.37733987
2.763	-8.9831934	-8.9286909	58.348057	0.35598412
2.764	-8.9636307	-8.7136135	60.482021	0.36862269
2.765	-9.7423658	-9.3953953	59.478336	0.35985187
2.766	-10.646521	-9.8205433	57.830387	0.36822036
2.767	-10.827802	-10.247909	56.880886	0.35384372
2.768	-10.546099	-10.228489	57.70808	0.35072699
2.769	-10.159252	-10.182641	58.845875	0.34757808
2.77	-10.005151	-9.9060163	56.602474	0.34042731
2.771	-10.204456	-10.136579	55.463608	0.3385444
2.772	-9.6328602	-10.006474	56.569752	0.34158602
2.773	-9.9967108	-10.008119	55.235619	0.33829227
2.774	-9.6624002	-9.8684654	59.917149	0.33054069
2.775	-9.3738298	-9.4494324	55.928165	0.33767
2.776	-8.7859974	-8.7742672	55.268879	0.32917812
2.777	-8.4899883	-8.456872	55.639561	0.33042267
2.778	-8.6541042	-8.1204872	58.125969	0.33482149
2.779	-8.612834	-8.5396986	58.672604	0.3432329
2.78	-8.4722862	-8.5327606	56.991394	0.34636036
2.781	-8.721302	-8.5345488	56.927559	0.34931079
2.782	-8.677886	-8.6213093	58.616814	0.34173623
2.783	-9.1279964	-8.6026411	61.015244	0.3542085
2.784	-9.1969471	-8.8374596	59.57597	0.35693899
2.785	-9.8106365	-9.2877493	56.037601	0.3596212
2.786	-9.6332178	-9.7162943	56.276852	0.34187034
2.787	-9.8240833	-10.011051	59.148964	0.34726158
2.788	-9.7088556	-10.112975	60.052868	0.34364596
2.789	-9.9877701	-10.126422	57.643707	0.34678414
2.79	-10.012446	-10.29347	58.074471	0.34789994
2.791	-10.28106	-10.172771	58.556732	0.34522846
2.792	-10.110972	-10.10171	61.578506	0.33629671
2.793	-9.8441105	-10.032688	62.43306	0.34678414
2.794	-9.7514849	-9.4730005	59.202606	0.34071162
2.795	-9.0156298	-9.1053228	59.195633	0.33834592
2.796	-8.812748	-8.6087923	58.502552	0.34102812
2.797	-8.6945877	-8.4635601	59.292194	0.34711674
2.798	-8.4444628	-8.3020906	56.58799	0.3427501
2.799	-8.3347778	-8.2233057	56.447979	0.3491123
2.8	-8.5839014	-8.3226547	55.639561	0.34977749
2.801	-8.7341413	-8.5217819	57.835754	0.35157457
2.802	-9.2025623	-8.3657484	59.55827	0.36412731
2.803	-9.1618643	-8.8198643	55.970547	0.36726549
2.804	-9.3978271	-9.0501766	55.926022	0.3521432
2.805	-9.46245	-9.5733147	56.986031	0.35410658
2.806	-9.8163233	-9.7557411	57.999905	0.34949318
2.807	-9.7200851	-9.9403486	57.792301	0.35094157
2.808	-10.065876	-9.9464998	55.526909	0.3535755
2.809	-9.810029	-9.9432812	55.938358	0.35793677
2.81	-9.9586229	-9.6912603	57.879742	0.36024347
2.811	-9.4984636	-9.69802	60.746487	0.3636767
2.812	-8.8750467	-8.7006674	61.509842	0.39914086
2.813	-8.8902102	-8.4664211	58.757359	0.37525311
2.814	-8.9424953	-8.7962971	57.908173	0.3492786
2.815	-8.7415085	-8.1929073	58.916145	0.35139754
2.816	-8.6990938	-8.2062111	57.48814	0.34892455
2.817	-8.3110676	-8.1134062	54.745312	0.35212174
2.818	-8.5736732	-8.208786	54.227108	0.35700336
2.819	-8.3407145	-8.3392487	57.308968	0.36658958
2.82	-9.1469154	-8.5849743	60.993248	0.37642792
2.821	-8.9697466	-8.7679367	60.443398	0.38556889
2.822	-9.271656	-9.321867	59.451515	0.37493661
2.823	-9.1676216	-9.275733	59.324917	0.37159458
2.824	-9.2455492	-9.4864111	60.058231	0.36544695
2.825	-9.4631653	-9.6897583	59.44508	0.36729768
2.826	-9.3987207	-9.8753319	55.850918	0.36376789
2.827	-9.5190268	-9.8782282	54.023796	0.37508145
2.828	-9.1978769	-9.7730856	58.533665	0.36731377
2.829	-9.0417013	-9.4937067	60.264763	0.37702337
2.83	-8.9890585	-9.582077	58.153862	0.37298933
2.831	-9.2718344	-9.5785007	59.597427	0.37025347
2.832	-9.5208864	-9.9805098	60.431057	0.37670687
2.833	-10.381911	-10.156642	62.604183	0.38756445
2.834	-10.384915	-10.357092	61.954018	0.38666859
2.835	-10.048388	-10.382555	59.856529	0.38387373
2.836	-9.8793373	-10.22688	60.882744	0.39531603
2.837	-9.8121748	-10.931585	62.830025	0.42913869
2.838	-10.333453	-11.379121	61.7271	0.42972878
2.839	-12.026713	-11.890529	62.716839	0.43536142
2.84	-11.588727	-12.184928	65.086838	0.42897776
2.841	-10.661684	-11.266969	61.782356	0.38892701
2.842	-10.10593	-11.182176	60.787254	0.37398174
2.843	-10.06888	-10.767577	60.903664	0.37285522
2.844	-9.6893291	-10.533975	60.08881	0.3689982
2.845	-9.5323305	-10.628746	58.068031	0.3764762
2.846	-9.4548683	-10.517524	57.226357	0.37230805
2.847	-9.0518932	-9.9639521	60.834999	0.35988942
2.848	-8.4935293	-9.5548973	63.689407	0.35792604
2.849	-8.1896172	-9.1800318	61.957237	0.36598876
2.85	-8.1228123	-8.9094505	59.130188	0.36344066
2.851	-8.1143007	-9.0353708	60.659046	0.35564616
2.852	-8.6060743	-9.0834007	62.340256	0.35939589
2.853	-9.2486963	-9.5049362	61.620888	0.35487905
2.854	-9.3126755	-9.6896868	58.223602	0.35478249
2.855	-9.277771	-9.36446	57.757969	0.35258844
2.856	-8.9400988	-9.6639023	59.793228	0.3410925
2.857	-9.777771	-9.6334324	61.981911	0.35405293
2.858	-10.070417	-10.186969	59.53091	0.35511509
2.859	-10.315249	-10.717867	60.04911	0.35447672
2.86	-10.571239	-10.878227	58.631298	0.35477176
2.861	-10.556112	-10.994742	60.603256	0.35672441
2.862	-10.247408	-10.673486	61.644489	0.35708919
2.863	-9.9904518	-10.647772	59.665558	0.35685852
2.864	-10.286496	-10.917495	58.336254	0.36765173
2.865	-9.8264084	-10.573957	59.53091	0.36266282
2.866	-9.537981	-10.24165	61.071571	0.35100594
2.867	-9.2465143	-10.024677	62.812859	0.34849539
2.868	-8.8206511	-9.2754469	60.992176	0.34970239
2.869	-8.1954107	-8.7523441	57.536957	0.34675196
2.87	-7.9620581	-8.5461359	57.583626	0.3476961
2.871	-8.6499195	-8.5537539	58.725712	0.3486456
2.872	-8.7675438	-8.7373953	57.204899	0.34824863
2.873	-8.5445986	-8.6728077	56.695816	0.35332337
2.874	-8.5712776	-8.9132414	57.549831	0.35328582
2.875	-8.7187986	-9.0723143	61.474438	0.35334483
2.876	-9.4615564	-9.194623	58.870548	0.36588684
2.877	-9.579895	-10.017059	58.071251	0.35299614
2.878	-10.438167	-10.338818	57.492966	0.3535594
2.879	-10.203706	-10.58812	58.405453	0.34653202
2.88	-10.611974	-10.793326	60.199852	0.34601703
2.881	-10.493742	-10.690616	59.282536	0.33700481
2.882	-10.478292	-10.603211	57.832535	0.34588292
2.883	-10.126923	-10.539482	56.591209	0.34170941
2.884	-9.7812395	-10.149776	59.677895	0.33889309
2.885	-9.784852	-10.14509	59.282536	0.33120587
2.886	-9.3783007	-9.8271589	60.341473	0.33492878
2.887	-8.8404636	-9.1346483	59.973473	0.33863023
2.888	-8.4203587	-8.9879856	59.144672	0.33714429
2.889	-8.6993799	-8.6691961	59.634441	0.35129562
2.89	-8.8664989	-8.8146429	57.621712	0.34460619
2.891	-8.484767	-8.8276606	54.809147	0.34327582
2.892	-8.4954243	-8.7670784	54.407352	0.35418168
2.893	-8.7222319	-9.1613989	59.323307	0.35225049
2.894	-9.3974695	-9.3481884	61.297947	0.36211565
2.895	-9.6130829	-9.7814188	56.516644	0.37365451
2.896	-10.130607	-10.297833	58.560486	0.37067726
2.897	-10.908554	-10.479901	56.172783	0.36956146
2.898	-10.722552	-10.8528	56.817051	0.35711601
2.899	-11.010049	-10.944746	55.332714	0.3563489
2.9	-11.164759	-11.225412	56.557949	0.355791
2.901	-11.312531	-11.267326	55.242592	0.36761418
2.902	-10.638081	-11.000464	56.039211	0.36947563
2.903	-10.466097	-10.308311	60.299095	0.37423387
2.904	-9.4801884	-10.025965	60.396191	0.38024738
2.905	-9.6064672	-9.5733509	58.445686	0.37578955
2.906	-9.1297846	-9.2348204	58.025654	0.36952928
2.907	-9.0417013	-8.9575157	57.807858	0.37009791
2.908	-9.4186411	-9.0032206	59.746559	0.38104668
2.909	-9.5536814	-9.2739086	59.64249	0.39013401
2.91	-9.2928991	-8.9678154	57.62225	0.39148048
2.911	-9.2254505	-8.9991789	56.324059	0.39247289
2.912	-9.6655474	-9.5151291	58.601257	0.39055243
2.913	-10.595952	-10.248981	60.410675	0.4008843
2.914	-10.305487	-11.131822	59.681114	0.40960684
2.915	-10.871182	-11.769544	61.851555	0.42046979
2.916	-11.029254	-11.715363	59.182758	0.40635064
2.917	-10.771762	-11.14534	58.418865	0.40175334
2.918	-10.53351	-11.349152	59.637661	0.41381255
2.919	-10.05436	-11.028717	59.779282	0.42888656
2.92	-8.9039783	-9.8301277	60.754532	0.45502737
2.921	-8.4296923	-8.9610558	61.340328	0.46026304
2.922	-7.5234275	-8.1922636	65.399582	0.45736089
2.923	-7.6170902	-8.6496696	63.194271	0.43998018
2.924	-8.6482029	-9.4967823	58.823879	0.41633919
2.925	-8.3274469	-9.1135845	56.377167	0.4098697
2.926	-8.6644392	-8.8841305	61.365005	0.41581884
2.927	-8.921216	-8.7649689	60.999149	0.4175891
2.928	-8.9661703	-9.0087633	59.903198	0.40944591
